xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
319888.6693,4092236.452,2039.8699951171875,0.031887076,2004,bc1,Dead,1,13.7,White Fir,Abies concolor
319888.3493,4092235.432,2039.8199462890625,0.030555336,2004,bc1,Dead,1,13.8,White Fir,Abies concolor
319882.4693,4092220.242,2038.8199462890625,0.063510397,2004,bc1,Dead,1,18.1,White Fir,Abies concolor
319885.2993,4092213.912,2038.56005859375,0.010916737,2004,bc1,Dead,1,8.8,Incense Cedar,Calocedrus decurrens
319886.3493,4092214.272,2038.5999755859375,0.012359224,2004,bc1,Dead,1,9.3,Incense Cedar,Calocedrus decurrens
319886.9793,4092215.712,2038.6400146484375,0.034239022,2004,bc1,Dead,1,14.1,White Fir,Abies concolor
319889.7393,4092224.322,2039.18994140625,0.028544779,2004,bc1,Live,1,13.1,White Fir,Abies concolor
319889.1893,4092221.972,2038.969970703125,0.010386711,2004,bc1,Live,1,8.7,White Fir,Abies concolor
319889.7093,4092221.052,2039.030029296875,0.00433016,2004,bc1,Live,1,6.1,White Fir,Abies concolor
319889.6793,4092221.772,2039.0699462890625,0.116552514,2004,bc1,Live,2,25.2,Incense Cedar,Calocedrus decurrens
319890.1293,4092221.292,2039.030029296875,0.005865127,2004,bc1,Live,1,6.9,White Fir,Abies concolor
319890.8793,4092221.512,2039.22998046875,0.076371223,2004,bc1,Live,1,19.5,White Fir,Abies concolor
319890.1793,4092219.162,2038.9000244140625,0.007626143,2004,bc1,Live,1,7.5,Incense Cedar,Calocedrus decurrens
319890.0393,4092215.922,2038.9300537109375,0.135035004,2004,bc1,Live,2,26.9,Incense Cedar,Calocedrus decurrens
319897.5993,4092230.912,2039.719970703125,0.037310978,2004,bc1,Live,1,15.2,Incense Cedar,Calocedrus decurrens
319895.9693,4092229.122,2039.489990234375,0.055977148,2004,bc1,Live,1,18.2,Incense Cedar,Calocedrus decurrens
319891.3693,4092222.822,2039.22998046875,2.571862033,2004,bc1,Live,5,80.6,White Fir,Abies concolor
319891.9793,4092216.712,2039.050048828125,0.042470462,2004,bc1,Live,1,16.1,Incense Cedar,Calocedrus decurrens
319893.1793,4092219.062,2038.97998046875,0.043667763,2004,bc1,Live,1,16.3,Incense Cedar,Calocedrus decurrens
319893.5293,4092221.472,2039.199951171875,0.008975629,2004,bc1,Live,1,8.2,White Fir,Abies concolor
319893.5093,4092222.242,2039.27001953125,0.008975629,2004,bc1,Live,1,8.2,White Fir,Abies concolor
319895.4693,4092219.322,2039.18994140625,0.118677256,2004,bc1,Live,2,23.3,White Fir,Abies concolor
319894.3993,4092219.592,2039.1800537109375,0.024427461,2004,bc1,Live,1,12.3,White Fir,Abies concolor
319894.9793,4092212.872,2039.219970703125,0.032011416,2004,bc1,Dead,1,14.2,Incense Cedar,Calocedrus decurrens
319900.8093,4092220.812,2039.52001953125,0.037865901,2004,bc1,Live,1,15.3,Incense Cedar,Calocedrus decurrens
319899.2193,4092219.462,2039.31005859375,0.180526951,2004,bc1,Live,2,27.6,White Fir,Abies concolor
319883.3193,4092209.432,2038.3499755859375,0.009525317,2004,bc1,Dead,1,8.4,White Fir,Abies concolor
319884.0593,4092211.842,2038.5,0.054600984,2004,bc1,Dead,1,18,Incense Cedar,Calocedrus decurrens
319884.3493,4092212.732,2038.5,0.02669936,2004,bc1,Dead,1,13.1,Incense Cedar,Calocedrus decurrens
319885.4293,4092215.172,2038.56005859375,0.130549619,2004,bc1,Live,2,26.5,Incense Cedar,Calocedrus decurrens
319875.9193,4092200.102,2038.2900390625,0.005455225,2004,bc1,Dead,1,6.7,White Fir,Abies concolor
319878.7493,4092199.392,2038.3699951171875,0.01538167,2004,bc1,Dead,1,10.2,White Fir,Abies concolor
319878.3393,4092197.852,2038.3199462890625,0.093933589,2004,bc1,Live,2,22.9,Incense Cedar,Calocedrus decurrens
319879.0393,4092197.472,2038.4100341796875,0.043965913,2004,bc1,Live,1,15.6,White Fir,Abies concolor
319882.2193,4092196.632,2038.6700439453125,0.018121869,2004,bc1,Live,1,10.9,White Fir,Abies concolor
319882.3993,4092196.902,2038.6700439453125,0.006968556,2004,bc1,Dead,1,7.4,White Fir,Abies concolor
319885.0093,4092194.402,2038.8800048828125,0.022046278,2004,bc1,Live,1,11.8,White Fir,Abies concolor
319885.0693,4092195.282,2038.969970703125,0.139605004,2004,bc1,Live,2,27.3,Incense Cedar,Calocedrus decurrens
319886.4693,4092196.542,2038.72998046875,0.003807358,2004,bc1,Live,1,5.5,Incense Cedar,Calocedrus decurrens
319887.0393,4092196.872,2038.739990234375,0.003664733,2004,bc1,Live,1,5.7,White Fir,Abies concolor
319886.3093,4092196.922,2038.72998046875,0.003356606,2004,bc1,Live,1,5.5,White Fir,Abies concolor
319887.3093,4092197.642,2038.77001953125,0.012905254,2004,bc1,Live,1,9.5,White Fir,Abies concolor
319887.4293,4092198.652,2038.77001953125,0.009525317,2004,bc1,Live,1,8.4,White Fir,Abies concolor
319884.8093,4092198.432,2038.739990234375,0.046087292,2004,bc1,Live,1,15.9,White Fir,Abies concolor
319884.7493,4092199.732,2038.72998046875,0.008445338,2004,bc1,Live,1,8,White Fir,Abies concolor
319883.6293,4092197.192,2038.8399658203125,0.007934217,2004,bc1,Live,1,7.8,White Fir,Abies concolor
319881.6893,4092200.972,2038.489990234375,0.023457481,2004,bc1,Dead,1,12.1,White Fir,Abies concolor
319884.5993,4092205.142,2038.56005859375,0.01853536,2004,bc1,Dead,1,11,White Fir,Abies concolor
319885.1093,4092207.062,2038.5,0.002788147,2004,bc1,Dead,1,5.1,White Fir,Abies concolor
319885.3293,4092206.982,2038.5,0.010985871,2004,bc1,Dead,1,8.9,White Fir,Abies concolor
319885.5893,4092207.552,2038.52001953125,0.003824892,2004,bc1,Dead,1,5.8,White Fir,Abies concolor
319885.1493,4092208.172,2038.43994140625,0.066147577,2004,bc1,Live,1,18.4,White Fir,Abies concolor
319885.0893,4092208.852,2038.489990234375,0.004687996,2004,bc1,Dead,1,6.3,White Fir,Abies concolor
319885.4893,4092209.182,2038.489990234375,0.048268624,2004,bc1,Dead,1,16.2,White Fir,Abies concolor
319906.7493,4092199.162,2039.550048828125,0.015756775,2004,bc1,Dead,1,10.3,White Fir,Abies concolor
319914.1993,4092187.842,2038.6300048828125,0.006513545,2004,bc1,Dead,1,7.2,White Fir,Abies concolor
319911.3893,4092189.162,2038.719970703125,0.004506957,2004,bc1,Dead,1,6.2,White Fir,Abies concolor
319910.7993,4092186.882,2038.3399658203125,0.110043143,2004,bc1,Live,2,22.6,White Fir,Abies concolor
319899.8893,4092180.452,2037.6600341796875,0.004506957,2004,bc1,Dead,1,6.2,White Fir,Abies concolor
319900.2993,4092178.692,2037.47998046875,14.35201858,2004,bc1,Live,6,161.2,White Fir,Abies concolor
319907.9193,4092182.362,2037.8499755859375,0.07161536,2004,bc1,Live,1,19,Red Fir,Abies magnifica
319907.1993,4092182.332,2037.780029296875,0.08333852,2004,bc1,Dead,2,20.2,Red Fir,Abies magnifica
319891.7893,4092191.932,2038.75,7.157532747,2004,bc1,Live,6,156.2,Incense Cedar,Calocedrus decurrens
319888.4393,4092196.962,2038.760009765625,0.034842675,2004,bc1,Dead,1,14.2,White Fir,Abies concolor
319890.6693,4092196.402,2038.760009765625,0.019379114,2004,bc1,Dead,1,11.2,White Fir,Abies concolor
319893.0393,4092195.742,2038.8800048828125,0.139893999,2004,bc1,Live,2,24.9,White Fir,Abies concolor
319889.5693,4092202.842,2038.780029296875,0.137127576,2004,bc1,Live,2,24.7,White Fir,Abies concolor
319891.6193,4092200.242,2038.9000244140625,0.024921273,2004,bc1,Dead,1,12.4,White Fir,Abies concolor
319893.9793,4092200.762,2039.050048828125,0.013243209,2004,bc1,Live,1,9.6,White Fir,Abies concolor
319893.4593,4092193.222,2038.8399658203125,0.011954516,2004,bc1,Dead,1,9.21,Red Fir,Abies magnifica
319896.6993,4092201.642,2039.1700439453125,0.036691578,2004,bc1,Dead,1,14.5,White Fir,Abies concolor
319897.0393,4092199.952,2039.1400146484375,0.129025336,2004,bc1,Dead,2,24.1,White Fir,Abies concolor
319896.6093,4092212.292,2039.3699951171875,0.00674423,2004,bc1,Dead,1,7.1,Incense Cedar,Calocedrus decurrens
319916.2593,4092197.232,2039.7099609375,0.134394077,2004,bc1,Live,2,24.5,White Fir,Abies concolor
319917.9393,4092196.762,2039.9599609375,0.003356606,2004,bc1,Dead,1,5.5,White Fir,Abies concolor
319918.4293,4092196.272,2040,0.026955875,2004,bc1,Dead,1,12.8,White Fir,Abies concolor
319919.7893,4092194.422,2039.6199951171875,0.005062932,2004,bc1,Dead,1,6.5,White Fir,Abies concolor
319919.3093,4092194.242,2039.6300048828125,0.073495808,2004,bc1,Dead,1,19.2,White Fir,Abies concolor
319919.3093,4092195.272,2039.7900390625,0.008975629,2004,bc1,Dead,1,8.2,White Fir,Abies concolor
319920.2593,4092192.262,2039.3800048828125,0.067040903,2004,bc1,Live,1,18.5,White Fir,Abies concolor
319938.6893,4092138.452,2030.1800537109375,3.726935852,2004,bc1,Live,6,117,Incense Cedar,Calocedrus decurrens
319938.3793,4092138.972,2030.739990234375,0.082340337,2004,bc1,Dead,2,21.6,Incense Cedar,Calocedrus decurrens
319939.5893,4092138.812,2030.3800048828125,0.145526127,2004,bc1,Live,2,25.3,White Fir,Abies concolor
319941.7693,4092162.492,2035.5899658203125,0.028009104,2004,bc1,Live,1,13,White Fir,Abies concolor
319941.0093,4092156.382,2034.8800048828125,0.131693373,2004,bc1,Live,2,24.3,White Fir,Abies concolor
319941.9893,4092157.432,2035,0.075405428,2004,bc1,Live,1,19.4,White Fir,Abies concolor
319944.1293,4092158.982,2035.1800537109375,0.056788452,2004,bc1,Live,1,17.3,White Fir,Abies concolor
319945.0393,4092158.712,2035.1099853515625,0.005865127,2004,bc1,Dead,1,6.9,White Fir,Abies concolor
319945.6993,4092161.822,2035.510009765625,0.164755817,2004,bc1,Live,2,26.6,White Fir,Abies concolor
319946.8393,4092159.272,2034.989990234375,0.005657959,2004,bc1,Dead,1,6.8,White Fir,Abies concolor
319946.8993,4092158.422,2034.8499755859375,0.045373531,2004,bc1,Dead,1,15.8,White Fir,Abies concolor
319948.1893,4092158.792,2034.93994140625,0.043965913,2004,bc1,Dead,1,15.6,White Fir,Abies concolor
319950.3393,4092147.232,2032.4599609375,0.058426934,2004,bc1,Live,1,17.5,White Fir,Abies concolor
319951.1193,4092147.192,2032.52001953125,0.015011949,2004,bc1,Live,1,10.1,White Fir,Abies concolor
319951.1993,4092148.372,2032.75,0.116170598,2004,bc1,Live,2,23.1,White Fir,Abies concolor
319949.8593,4092150.112,2033.1400146484375,0.016137289,2004,bc1,Live,1,10.4,White Fir,Abies concolor
319951.5993,4092149.312,2033.0999755859375,0.020687035,2004,bc1,Dead,1,11.5,White Fir,Abies concolor
319956.6193,4092151.662,2034.219970703125,0.375702947,2004,bc1,Dead,2,37.1,White Fir,Abies concolor
319951.6293,4092153.962,2034.1800537109375,0.067040903,2004,bc1,Live,1,18.5,White Fir,Abies concolor
319940.5493,4092149.212,2033.6600341796875,0.031314649,2004,bc1,Live,1,13.6,White Fir,Abies concolor
319941.2993,4092152.022,2034.4599609375,0.073495808,2004,bc1,Live,1,19.2,White Fir,Abies concolor
319932.1393,4092163.602,2035.8399658203125,0.056788452,2004,bc1,Live,1,17.3,White Fir,Abies concolor
319932.2093,4092163.202,2035.739990234375,0.015011949,2004,bc1,Live,1,10.1,White Fir,Abies concolor
319930.3793,4092161.772,2035.489990234375,0.058426934,2004,bc1,Live,1,17.5,White Fir,Abies concolor
319928.7993,4092160.872,2035.3299560546875,0.024427461,2004,bc1,Live,1,12.3,White Fir,Abies concolor
319889.4993,4092175.972,2037.1300048828125,3.696983972,2004,bc1,Live,5,93.3,White Fir,Abies concolor
319920.6093,4092215.092,2040.510009765625,0.003654311,2004,bc1,Dead,1,5.4,Incense Cedar,Calocedrus decurrens
319923.7793,4092165.252,2035.760009765625,0.158687044,2004,bc1,Live,2,26.2,White Fir,Abies concolor
319924.2793,4092164.772,2035.760009765625,0.064382343,2004,bc1,Live,1,18.2,White Fir,Abies concolor
319923.4293,4092164.152,2035.530029296875,0.015011949,2004,bc1,Live,1,10.1,White Fir,Abies concolor
319921.0793,4092165.042,2035.510009765625,0.005455225,2004,bc1,Live,1,6.7,White Fir,Abies concolor
319922.2493,4092165.752,2035.72998046875,0.021134382,2004,bc1,Live,1,11.6,White Fir,Abies concolor
319921.3193,4092167.322,2035.760009765625,0.039900826,2004,bc1,Live,1,15,White Fir,Abies concolor
319917.9693,4092169.282,2036.010009765625,0.031887076,2004,bc1,Live,1,13.7,White Fir,Abies concolor
319917.9293,4092170.362,2036.1700439453125,0.135756719,2004,bc1,Live,2,24.6,White Fir,Abies concolor
319919.4993,4092171.382,2036.3699951171875,0.037320597,2004,bc1,Dead,1,14.6,White Fir,Abies concolor
319919.8893,4092172.432,2036.510009765625,0.06093702,2004,bc1,Dead,1,17.8,White Fir,Abies concolor
319917.4893,4092173.142,2036.6400146484375,0.039246104,2004,bc1,Dead,1,14.9,White Fir,Abies concolor
319917.2193,4092173.432,2036.6400146484375,0.017311535,2004,bc1,Dead,1,10.7,White Fir,Abies concolor
319918.4393,4092174.482,2036.9000244140625,0.126389836,2004,bc1,Live,2,23.9,White Fir,Abies concolor
319912.1993,4092164.212,2034.8900146484375,0.027813396,2004,bc1,Live,1,13.6,Jeffrey Pine,Pinus jeffreyi
319894.2293,4092173.002,2036.7099609375,1.231941363,2004,bc1,Dead,3,59.9,White Fir,Abies concolor
319893.7193,4092173.632,2036.780029296875,0.043667763,2004,bc1,Live,1,16.3,Incense Cedar,Calocedrus decurrens
319890.4493,4092174.832,2036.97998046875,3.038052116,2004,bc1,Live,5,86.2,White Fir,Abies concolor
319861.9493,4092180.952,2037.77001953125,9.420026519,2004,bc1,Live,6,176.4,Incense Cedar,Calocedrus decurrens
319883.0493,4092208.762,2038.3499755859375,0.041229724,2004,bc1,Dead,1,15.2,White Fir,Abies concolor
319925.2093,4092237.792,2041.260009765625,3.96803958,2004,bc1,Live,5,96,White Fir,Abies concolor
319929.3293,4092225.802,2040.739990234375,0.003358683,2004,bc1,Dead,1,5.2,Incense Cedar,Calocedrus decurrens
319941.9093,4092234.562,2041.260009765625,3.618861782,2004,bc1,Live,5,92.5,White Fir,Abies concolor
319946.1693,4092249.352,2042.4599609375,0.094860724,2004,bc1,Live,2,23,Incense Cedar,Calocedrus decurrens
319948.6593,4092256.922,2043.030029296875,0.036068932,2004,bc1,Live,1,14.4,White Fir,Abies concolor
