xcord,ycord,biomass,year
27,300,93.7944,2010
28,300,88.6341,2010
29,300,84.1507,2010
30,300,101.543,2010
31,300,104.701,2010
32,300,100.715,2010
33,300,109.732,2010
34,300,112.325,2010
35,300,113.963,2010
36,300,115.775,2010
37,300,100.471,2010
38,300,110.453,2010
39,300,110.866,2010
40,300,111.603,2010
41,300,107.477,2010
42,300,108.453,2010
43,300,109.962,2010
44,300,109.033,2010
45,300,108.913,2010
46,300,109.039,2010
47,300,107.613,2010
48,300,108.17,2010
49,300,108,2010
50,300,96.1239,2010
51,300,95.9705,2010
52,300,98.966,2010
53,300,96.2783,2010
54,300,94.4246,2010
55,300,86.0343,2010
56,300,80.6472,2010
57,300,80.0119,2010
58,300,78.5809,2010
59,300,79.3235,2010
60,300,79.3623,2010
61,300,77.5658,2010
62,300,75.7868,2010
63,300,73.6279,2010
64,300,76.1539,2010
65,300,75.787,2010
66,300,71.9954,2010
67,300,80.8923,2010
68,300,81.7411,2010
70,300,103.72,2010
71,300,103.72,2010
73,300,55.953,2010
74,300,87.7675,2010
10,299,32.772,2010
11,299,41.6337,2010
12,299,39.4934,2010
13,299,48.5538,2010
14,299,60.9566,2010
15,299,97.7625,2010
16,299,102.908,2010
17,299,103.702,2010
18,299,103.879,2010
19,299,92.0968,2010
20,299,86.6992,2010
21,299,92.0331,2010
22,299,101.021,2010
23,299,96.2922,2010
24,299,105.901,2010
25,299,103.212,2010
26,299,100.185,2010
27,299,103.959,2010
28,299,95.8798,2010
29,299,95.498,2010
30,299,101.297,2010
31,299,93.0653,2010
32,299,100.127,2010
33,299,107.259,2010
34,299,122.904,2010
35,299,120.642,2010
36,299,122.075,2010
37,299,103.071,2010
38,299,109.469,2010
39,299,109.7,2010
40,299,110.741,2010
41,299,111.544,2010
42,299,109.841,2010
43,299,110.06,2010
44,299,107.935,2010
45,299,109.428,2010
46,299,108.115,2010
47,299,108.016,2010
48,299,109.879,2010
49,299,108.291,2010
50,299,95.8205,2010
51,299,103.942,2010
52,299,102.884,2010
53,299,105.222,2010
54,299,87.8627,2010
55,299,82.2012,2010
56,299,84.6675,2010
57,299,77.4586,2010
58,299,80.7172,2010
59,299,78.4378,2010
60,299,75.1898,2010
61,299,79.767,2010
62,299,88.0916,2010
63,299,73.8014,2010
64,299,78.8304,2010
65,299,89.0872,2010
66,299,74.3723,2010
67,299,79.7848,2010
68,299,80.104,2010
10,298,41.7193,2010
11,298,46.0433,2010
12,298,60.2166,2010
13,298,60.4751,2010
14,298,71.8607,2010
15,298,93.1732,2010
16,298,104.023,2010
17,298,102.494,2010
18,298,97.7813,2010
19,298,89.3964,2010
20,298,88.7419,2010
21,298,97.2351,2010
22,298,106.289,2010
23,298,105.609,2010
24,298,107.036,2010
25,298,107.271,2010
26,298,107.529,2010
27,298,110.619,2010
28,298,109.951,2010
29,298,104.603,2010
30,298,108.275,2010
31,298,109.485,2010
32,298,111.424,2010
33,298,105.744,2010
34,298,113.574,2010
35,298,124.127,2010
36,298,122.73,2010
37,298,118.561,2010
38,298,121.953,2010
39,298,113.795,2010
40,298,111.821,2010
41,298,110.589,2010
42,298,108.103,2010
43,298,106.348,2010
44,298,105.034,2010
45,298,104.871,2010
46,298,107.232,2010
47,298,109.803,2010
48,298,107.712,2010
49,298,104.816,2010
50,298,100.917,2010
51,298,107.714,2010
52,298,98.1562,2010
53,298,107.633,2010
54,298,104.364,2010
55,298,85.5922,2010
56,298,81.7093,2010
57,298,78.6645,2010
58,298,78.7808,2010
59,298,77.8521,2010
60,298,78.0497,2010
61,298,76.4993,2010
62,298,78.009,2010
63,298,77.4552,2010
64,298,80.5354,2010
65,298,91.289,2010
66,298,79.4298,2010
67,298,77.8752,2010
68,298,62.7883,2010
69,298,66.8805,2010
70,298,50.2372,2010
71,298,67.118,2010
10,297,44.4397,2010
11,297,43.3138,2010
12,297,60.3252,2010
13,297,62.2648,2010
14,297,63.3481,2010
15,297,78.5698,2010
16,297,99.949,2010
17,297,99.5578,2010
18,297,98.8442,2010
19,297,94.2939,2010
20,297,92.4275,2010
21,297,102.82,2010
22,297,94.4639,2010
23,297,95.1259,2010
24,297,100.553,2010
25,297,107.563,2010
26,297,109.855,2010
27,297,116.013,2010
28,297,120.423,2010
29,297,112.388,2010
30,297,109.183,2010
31,297,114.336,2010
32,297,116.948,2010
33,297,117.726,2010
34,297,114.953,2010
35,297,118.977,2010
36,297,124.46,2010
37,297,130.12,2010
38,297,127.934,2010
39,297,126.183,2010
40,297,128.295,2010
41,297,122.464,2010
42,297,118.817,2010
43,297,105.15,2010
44,297,107.321,2010
45,297,110.342,2010
46,297,110.287,2010
47,297,110.472,2010
48,297,108.817,2010
49,297,103.09,2010
50,297,101.129,2010
51,297,104.253,2010
52,297,96.9831,2010
53,297,105.833,2010
54,297,115.072,2010
55,297,91.9164,2010
56,297,81.2163,2010
57,297,77.8029,2010
58,297,80.5975,2010
59,297,78.2551,2010
60,297,81.5552,2010
61,297,78.7778,2010
62,297,76.2571,2010
63,297,76.7543,2010
64,297,82.0214,2010
65,297,83.5141,2010
66,297,77.0864,2010
67,297,78.78,2010
68,297,70.9729,2010
69,297,70.2608,2010
70,297,69.1675,2010
71,297,53.1871,2010
72,297,50.1965,2010
10,296,33.624,2010
11,296,49.1549,2010
12,296,65.6732,2010
13,296,70.363,2010
14,296,77.4031,2010
15,296,97.1042,2010
16,296,102.325,2010
17,296,102.285,2010
18,296,97.3006,2010
19,296,90.225,2010
20,296,91.252,2010
21,296,95.1925,2010
22,296,93.4048,2010
23,296,95.8456,2010
24,296,96.9041,2010
25,296,108.438,2010
26,296,113.402,2010
27,296,125.508,2010
28,296,111.827,2010
29,296,113.318,2010
30,296,105.687,2010
31,296,108.346,2010
32,296,121.428,2010
33,296,113.689,2010
34,296,113.281,2010
35,296,117.224,2010
36,296,128.024,2010
37,296,134.093,2010
38,296,131.793,2010
39,296,122.751,2010
40,296,112.102,2010
41,296,114.712,2010
42,296,109.211,2010
43,296,106.514,2010
44,296,106.212,2010
45,296,106.569,2010
46,296,106.047,2010
47,296,107.233,2010
48,296,107.862,2010
49,296,103.863,2010
50,296,101.863,2010
51,296,105.191,2010
52,296,108.893,2010
53,296,98.1945,2010
54,296,100.058,2010
55,296,92.8443,2010
56,296,80.3582,2010
57,296,77.5313,2010
58,296,77.9483,2010
59,296,76.5845,2010
60,296,80.8769,2010
61,296,79.9989,2010
62,296,80.6829,2010
63,296,76.155,2010
64,296,78.838,2010
65,296,77.0818,2010
66,296,79.4837,2010
67,296,77.1562,2010
68,296,84.1325,2010
69,296,81.7421,2010
70,296,77.9845,2010
71,296,64.9622,2010
72,296,56.1714,2010
73,296,51.271,2010
11,295,51.2477,2010
12,295,65.918,2010
13,295,63.5335,2010
14,295,79.4309,2010
15,295,95.0403,2010
16,295,97.5136,2010
17,295,94.9438,2010
18,295,91.1546,2010
19,295,95.8579,2010
20,295,94.5729,2010
21,295,94.3355,2010
22,295,88.1845,2010
23,295,89.5615,2010
24,295,105.833,2010
25,295,108.61,2010
26,295,109.428,2010
27,295,113.14,2010
28,295,110.38,2010
29,295,112.918,2010
30,295,117.91,2010
31,295,110.819,2010
32,295,119.993,2010
33,295,118.361,2010
34,295,110.628,2010
35,295,116.334,2010
36,295,122.771,2010
37,295,125.631,2010
38,295,131.121,2010
39,295,116.62,2010
40,295,112.538,2010
41,295,105.959,2010
42,295,104.197,2010
43,295,105.136,2010
44,295,106.406,2010
45,295,106.205,2010
46,295,106.718,2010
47,295,106.444,2010
48,295,105.485,2010
49,295,105.82,2010
50,295,104.352,2010
51,295,104.078,2010
52,295,112.56,2010
53,295,106.442,2010
54,295,87.9795,2010
55,295,83.9417,2010
56,295,77.1409,2010
57,295,80.0549,2010
58,295,80.8668,2010
59,295,78.1931,2010
60,295,81.0461,2010
61,295,80.1244,2010
62,295,79.6488,2010
63,295,78.3791,2010
64,295,79.0382,2010
65,295,85.0649,2010
66,295,84.8935,2010
67,295,83.452,2010
68,295,87.3563,2010
69,295,87.2489,2010
70,295,85.1304,2010
71,295,80.247,2010
72,295,79.0573,2010
73,295,73.7725,2010
74,295,70.677,2010
11,294,61.4922,2010
12,294,67.1184,2010
13,294,65.7949,2010
14,294,79.9474,2010
15,294,90.9249,2010
16,294,91.3311,2010
17,294,89.3272,2010
18,294,88.6539,2010
19,294,88.089,2010
20,294,90.0024,2010
21,294,88.814,2010
22,294,86.6597,2010
23,294,91.5944,2010
24,294,104.226,2010
25,294,106.794,2010
26,294,102.802,2010
27,294,106.222,2010
28,294,109.052,2010
29,294,109.33,2010
30,294,112.041,2010
31,294,115.408,2010
32,294,107.73,2010
33,294,115.576,2010
34,294,111.667,2010
35,294,114.819,2010
36,294,110.74,2010
37,294,101.192,2010
38,294,113.091,2010
39,294,121.203,2010
40,294,114.733,2010
41,294,110.566,2010
42,294,108.428,2010
43,294,108.139,2010
44,294,106.676,2010
45,294,106.654,2010
46,294,105.895,2010
47,294,106.754,2010
48,294,105.547,2010
49,294,105.989,2010
50,294,107.215,2010
51,294,109.048,2010
52,294,118.952,2010
53,294,108.177,2010
54,294,100.88,2010
55,294,84.3211,2010
56,294,86.7087,2010
57,294,79.1119,2010
58,294,81.1985,2010
59,294,82.8572,2010
60,294,79.048,2010
61,294,79.6954,2010
62,294,80.7581,2010
63,294,76.9426,2010
64,294,79.0846,2010
65,294,78.4576,2010
66,294,87.6423,2010
67,294,89.3244,2010
68,294,86.019,2010
69,294,88.3539,2010
70,294,89.0129,2010
71,294,89.4784,2010
72,294,80.8378,2010
73,294,69.2788,2010
74,294,68.2161,2010
10,293,65.679,2010
11,293,54.6162,2010
12,293,60.5411,2010
13,293,56.878,2010
14,293,71.2955,2010
15,293,90.0078,2010
16,293,90.7006,2010
17,293,89.7984,2010
18,293,87.1126,2010
19,293,84.2122,2010
20,293,87.7035,2010
21,293,85.0963,2010
22,293,86.6899,2010
23,293,98.0004,2010
24,293,103.19,2010
25,293,98.5461,2010
26,293,102.058,2010
27,293,105.057,2010
28,293,106.032,2010
29,293,103.657,2010
30,293,107.606,2010
31,293,96.2523,2010
32,293,108.601,2010
33,293,107.878,2010
34,293,111.195,2010
35,293,108.544,2010
36,293,115.56,2010
37,293,121.649,2010
38,293,108.762,2010
39,293,118.589,2010
40,293,112.62,2010
41,293,114.778,2010
42,293,114.969,2010
43,293,123.161,2010
44,293,124.222,2010
45,293,114.285,2010
46,293,104.878,2010
47,293,103.777,2010
48,293,107.639,2010
49,293,107.65,2010
50,293,106.966,2010
51,293,108.074,2010
52,293,115.911,2010
53,293,116.641,2010
54,293,105.919,2010
55,293,85.6442,2010
56,293,84.0015,2010
57,293,80.5331,2010
58,293,82.506,2010
59,293,84.7905,2010
60,293,78.0697,2010
61,293,80.7046,2010
62,293,79.9086,2010
63,293,77.1243,2010
64,293,78.3652,2010
65,293,81.8339,2010
66,293,91.0617,2010
67,293,84.6027,2010
68,293,86.1709,2010
69,293,84.0071,2010
70,293,85.8127,2010
71,293,89.3307,2010
72,293,85.5815,2010
73,293,71.6196,2010
74,293,67.9424,2010
10,292,39.2899,2010
11,292,53.889,2010
12,292,57.4369,2010
13,292,62.4211,2010
14,292,65.7616,2010
15,292,82.8548,2010
16,292,74.0944,2010
17,292,88.4011,2010
18,292,86.7126,2010
19,292,84.3517,2010
20,292,86.677,2010
21,292,87.9495,2010
22,292,85.4295,2010
23,292,89.1686,2010
24,292,90.1001,2010
25,292,90.1111,2010
26,292,99.6904,2010
27,292,107.179,2010
28,292,100.464,2010
29,292,93.2491,2010
30,292,95.1721,2010
31,292,103.221,2010
32,292,102.738,2010
33,292,104.926,2010
34,292,111.017,2010
35,292,110.582,2010
36,292,109.236,2010
37,292,114.704,2010
38,292,117.765,2010
39,292,113.417,2010
40,292,116.796,2010
41,292,112.945,2010
42,292,109.744,2010
43,292,112.93,2010
44,292,114.381,2010
45,292,113.862,2010
46,292,105.767,2010
47,292,107.35,2010
48,292,103.143,2010
49,292,107.067,2010
50,292,105.938,2010
51,292,115.185,2010
52,292,113.446,2010
53,292,110.161,2010
54,292,108.813,2010
55,292,83.8503,2010
56,292,85.1839,2010
57,292,81.8403,2010
58,292,82.0149,2010
59,292,83.0084,2010
60,292,82.9198,2010
61,292,81.3466,2010
62,292,81.1969,2010
63,292,80.6839,2010
64,292,80.5629,2010
65,292,79.5269,2010
66,292,92.6135,2010
67,292,89.1219,2010
68,292,86.1043,2010
69,292,79.8988,2010
70,292,85.1348,2010
71,292,90.1201,2010
72,292,84.6373,2010
73,292,73.058,2010
74,292,85.1524,2010
11,291,48.617,2010
12,291,56.8932,2010
13,291,66.6523,2010
14,291,62.8022,2010
15,291,63.6384,2010
16,291,68.6564,2010
17,291,76.2619,2010
18,291,84.7711,2010
19,291,82.7146,2010
20,291,84.7217,2010
21,291,86.5499,2010
22,291,84.5049,2010
23,291,83.0653,2010
24,291,89.1976,2010
25,291,98.9915,2010
26,291,104.733,2010
27,291,110.661,2010
28,291,104.022,2010
29,291,89.653,2010
30,291,95.9222,2010
31,291,95.2948,2010
32,291,96.2266,2010
33,291,110.871,2010
34,291,113.728,2010
35,291,110.6,2010
36,291,107.914,2010
37,291,119.504,2010
38,291,114.24,2010
39,291,115.52,2010
40,291,118.205,2010
41,291,116.626,2010
42,291,111.362,2010
43,291,111.5,2010
44,291,109.167,2010
45,291,116.486,2010
46,291,108.486,2010
47,291,106.328,2010
48,291,106.281,2010
49,291,106.446,2010
50,291,107.107,2010
51,291,112.725,2010
52,291,116.369,2010
53,291,109.413,2010
54,291,87.8769,2010
55,291,78.9215,2010
56,291,80.4453,2010
57,291,81.7471,2010
58,291,82.2279,2010
59,291,84.3474,2010
60,291,77.2542,2010
61,291,77.4163,2010
62,291,80.965,2010
63,291,79.6628,2010
64,291,83.7713,2010
65,291,98.8647,2010
66,291,91.5285,2010
67,291,95.104,2010
68,291,87.3634,2010
69,291,81.3612,2010
70,291,87.3449,2010
71,291,94.1973,2010
72,291,76.6849,2010
73,291,70.4712,2010
74,291,64.7576,2010
11,290,53.4426,2010
12,290,54.8139,2010
13,290,66.0929,2010
14,290,59.882,2010
15,290,60.0495,2010
16,290,63.4322,2010
17,290,62.3471,2010
18,290,75.3844,2010
19,290,78.9846,2010
20,290,83.988,2010
21,290,85.1392,2010
22,290,84.6901,2010
23,290,87.732,2010
24,290,90.09,2010
25,290,103.063,2010
26,290,99.9567,2010
27,290,93.9341,2010
28,290,88.0771,2010
29,290,82.0844,2010
30,290,85.3516,2010
31,290,103.029,2010
32,290,107.654,2010
33,290,111.238,2010
34,290,112.795,2010
35,290,102.264,2010
36,290,103.123,2010
37,290,104.369,2010
38,290,104.169,2010
39,290,108.409,2010
40,290,104.357,2010
41,290,105.927,2010
42,290,112.062,2010
43,290,109.429,2010
44,290,110.361,2010
45,290,105.11,2010
46,290,114.754,2010
47,290,108.99,2010
48,290,109.869,2010
49,290,107.073,2010
50,290,105.826,2010
51,290,105.171,2010
52,290,111.474,2010
53,290,110.21,2010
54,290,109.839,2010
55,290,89.4493,2010
56,290,85.3849,2010
57,290,81.8817,2010
58,290,82.6643,2010
59,290,83.7071,2010
60,290,77.4082,2010
61,290,80.5932,2010
62,290,87.5443,2010
63,290,89.9724,2010
64,290,94.0504,2010
65,290,88.2863,2010
66,290,95.1524,2010
67,290,88.9069,2010
68,290,80.5578,2010
69,290,82.2921,2010
70,290,90.7614,2010
71,290,94.8991,2010
72,290,75.2475,2010
73,290,73.2102,2010
74,290,65.5279,2010
11,289,62.2627,2010
12,289,57.9783,2010
13,289,62.8536,2010
14,289,57.8379,2010
15,289,56.5683,2010
16,289,55.2993,2010
17,289,52.877,2010
18,289,66.0934,2010
19,289,82.5555,2010
20,289,85.0454,2010
21,289,83.3589,2010
22,289,88.4305,2010
23,289,92.7286,2010
24,289,94.7078,2010
25,289,95.52,2010
26,289,79.2757,2010
27,289,78.7168,2010
28,289,83.4267,2010
29,289,88.5652,2010
30,289,84.3005,2010
31,289,90.4415,2010
32,289,85.5656,2010
33,289,90.1377,2010
34,289,100.319,2010
35,289,92.7207,2010
36,289,92.7614,2010
37,289,90.5184,2010
38,289,85.3264,2010
39,289,90.1647,2010
40,289,97.3374,2010
41,289,109.805,2010
42,289,107.058,2010
43,289,107.141,2010
44,289,102.674,2010
45,289,106.82,2010
46,289,103.749,2010
47,289,101.432,2010
48,289,110.109,2010
49,289,105.097,2010
50,289,108.327,2010
51,289,111.962,2010
52,289,116.216,2010
53,289,111.98,2010
54,289,109.733,2010
55,289,99.0438,2010
56,289,98.4683,2010
57,289,76.8538,2010
58,289,81.557,2010
59,289,79.9445,2010
60,289,74.9553,2010
61,289,91.6631,2010
62,289,103.333,2010
63,289,105.216,2010
64,289,100.769,2010
65,289,99.5294,2010
66,289,91.2405,2010
67,289,87.1462,2010
68,289,80.8665,2010
69,289,69.119,2010
70,289,85.8942,2010
71,289,86.0338,2010
72,289,81.8024,2010
73,289,70.3935,2010
74,289,58.863,2010
12,288,57.7392,2010
13,288,57.9377,2010
14,288,65.5367,2010
15,288,60.8225,2010
16,288,62.2504,2010
17,288,62.3306,2010
18,288,67.4546,2010
19,288,82.0974,2010
20,288,80.7385,2010
21,288,83.4336,2010
22,288,82.1416,2010
23,288,79.3549,2010
24,288,80.5986,2010
25,288,88.9848,2010
26,288,87.5422,2010
27,288,107.537,2010
28,288,100.309,2010
29,288,81.9748,2010
30,288,93.3215,2010
31,288,112.231,2010
32,288,110.752,2010
33,288,105.801,2010
34,288,98.4349,2010
35,288,96.804,2010
36,288,106.413,2010
37,288,100.105,2010
38,288,98.5549,2010
39,288,100.464,2010
40,288,91.6009,2010
41,288,99.7934,2010
42,288,103.456,2010
43,288,101.11,2010
44,288,108.119,2010
45,288,114.571,2010
46,288,109.952,2010
47,288,96.4754,2010
48,288,109.079,2010
49,288,109.146,2010
50,288,108.364,2010
51,288,113.233,2010
52,288,113.511,2010
53,288,115.293,2010
54,288,109.134,2010
55,288,105.809,2010
56,288,102.786,2010
57,288,76.6708,2010
58,288,80.7848,2010
59,288,77.5715,2010
60,288,88.7191,2010
61,288,96.7966,2010
62,288,90.4986,2010
63,288,102.305,2010
64,288,98.4737,2010
65,288,93.3181,2010
66,288,85.0128,2010
67,288,83.241,2010
68,288,71.6868,2010
69,288,80.1787,2010
70,288,85.5767,2010
71,288,86.0479,2010
72,288,80.7051,2010
73,288,74.3821,2010
12,287,56.6481,2010
13,287,70.556,2010
14,287,64.6598,2010
15,287,61.2003,2010
16,287,62.5391,2010
17,287,75.3691,2010
18,287,76.2211,2010
19,287,80.0593,2010
20,287,79.0115,2010
21,287,82.9121,2010
22,287,78.7628,2010
23,287,83.1831,2010
24,287,96.5823,2010
25,287,85.6068,2010
26,287,96.2129,2010
27,287,90.9547,2010
28,287,102.984,2010
29,287,97.9985,2010
30,287,91.6988,2010
31,287,105.655,2010
32,287,102.479,2010
33,287,111.395,2010
34,287,109.816,2010
35,287,110.369,2010
36,287,110.219,2010
37,287,105.853,2010
38,287,108.12,2010
39,287,100.923,2010
40,287,102.412,2010
41,287,107.971,2010
42,287,110.322,2010
43,287,110.499,2010
44,287,112.539,2010
45,287,117.422,2010
46,287,110.339,2010
47,287,114.028,2010
48,287,108.974,2010
49,287,112.201,2010
50,287,104.823,2010
51,287,108.886,2010
52,287,112.625,2010
53,287,115.102,2010
54,287,108.954,2010
55,287,114.496,2010
56,287,105.614,2010
57,287,104.446,2010
58,287,102.949,2010
59,287,90.6967,2010
60,287,96.1476,2010
61,287,98.6621,2010
62,287,105.005,2010
63,287,101.993,2010
64,287,96.1372,2010
65,287,87.6467,2010
66,287,87.0006,2010
67,287,73.301,2010
68,287,79.8655,2010
69,287,85.6728,2010
70,287,86.7128,2010
71,287,84.2077,2010
72,287,81.0085,2010
73,287,77.0987,2010
14,286,61.617,2010
15,286,58.5151,2010
16,286,69.6767,2010
17,286,68.9259,2010
18,286,78.9599,2010
19,286,76.3055,2010
20,286,84.1672,2010
21,286,84.9441,2010
22,286,83.7161,2010
23,286,90.6987,2010
24,286,97.0567,2010
25,286,95.4479,2010
26,286,97.3368,2010
27,286,91.5838,2010
28,286,94.7458,2010
29,286,102.19,2010
30,286,107.944,2010
31,286,108.341,2010
32,286,100.572,2010
33,286,104.367,2010
34,286,103.008,2010
35,286,104.402,2010
36,286,109.37,2010
37,286,105.708,2010
38,286,110.843,2010
39,286,103.304,2010
40,286,109.07,2010
41,286,111.219,2010
42,286,112.436,2010
43,286,113.459,2010
44,286,113.939,2010
45,286,112.763,2010
46,286,111.965,2010
47,286,108.087,2010
48,286,106.987,2010
49,286,107.072,2010
50,286,106.591,2010
51,286,103.163,2010
52,286,114.103,2010
53,286,112.993,2010
54,286,120.131,2010
55,286,113.034,2010
56,286,112.3,2010
57,286,112.122,2010
58,286,110.391,2010
59,286,105.275,2010
60,286,99.5553,2010
61,286,110.339,2010
62,286,107.941,2010
63,286,96.9253,2010
64,286,87.2309,2010
65,286,84.0792,2010
66,286,82.8265,2010
67,286,82.8399,2010
68,286,86.3979,2010
69,286,86.2801,2010
70,286,82.3605,2010
71,286,80.7696,2010
72,286,80.7257,2010
14,285,55.3442,2010
15,285,63.2407,2010
16,285,70.1936,2010
17,285,76.5542,2010
18,285,77.1621,2010
19,285,75.7328,2010
20,285,83.3398,2010
21,285,82.4889,2010
22,285,84.5749,2010
23,285,99.0163,2010
24,285,95.8815,2010
25,285,96.4499,2010
26,285,97.1313,2010
27,285,88.8043,2010
28,285,97.726,2010
29,285,91.4641,2010
30,285,96.6644,2010
31,285,100.252,2010
32,285,109.429,2010
33,285,96.963,2010
34,285,96.6014,2010
35,285,100.64,2010
36,285,104.298,2010
37,285,103.574,2010
38,285,103.779,2010
39,285,110.631,2010
40,285,111.476,2010
41,285,116.899,2010
42,285,114.851,2010
43,285,107.853,2010
44,285,113.033,2010
45,285,103.672,2010
46,285,105.503,2010
47,285,107.545,2010
48,285,105.015,2010
49,285,102.454,2010
50,285,107.345,2010
51,285,106.965,2010
52,285,114.544,2010
53,285,113.535,2010
54,285,119.1,2010
55,285,113.18,2010
56,285,119.507,2010
57,285,103.474,2010
58,285,110.792,2010
59,285,109.584,2010
60,285,106.022,2010
61,285,99.6301,2010
62,285,100.988,2010
63,285,105.778,2010
64,285,90.6892,2010
65,285,91.5016,2010
66,285,89.8829,2010
67,285,89.6678,2010
68,285,86.9979,2010
69,285,87.7157,2010
70,285,85.6308,2010
71,285,84.2576,2010
72,285,76.4647,2010
14,284,66.8523,2010
15,284,69.3826,2010
16,284,74.0981,2010
17,284,76.0942,2010
18,284,76.2453,2010
19,284,75.4634,2010
20,284,83.2933,2010
21,284,82.1438,2010
22,284,83.2701,2010
23,284,93.1116,2010
24,284,92.3288,2010
25,284,94.6651,2010
26,284,91.1815,2010
27,284,78.7876,2010
28,284,88.9726,2010
29,284,92.0973,2010
30,284,97.9944,2010
31,284,96.5845,2010
32,284,91.7806,2010
33,284,91.8995,2010
34,284,93.7064,2010
35,284,101.471,2010
36,284,104.296,2010
37,284,105.628,2010
38,284,106.902,2010
39,284,108.07,2010
40,284,117.232,2010
41,284,117.053,2010
42,284,117.894,2010
43,284,115.358,2010
44,284,109.536,2010
45,284,111.421,2010
46,284,106.718,2010
47,284,105.819,2010
48,284,109.09,2010
49,284,101.09,2010
50,284,103.307,2010
51,284,107.731,2010
52,284,112.697,2010
53,284,115.1,2010
54,284,120.316,2010
55,284,118.802,2010
56,284,114.9,2010
57,284,107.789,2010
58,284,117.108,2010
59,284,98.9671,2010
60,284,104.406,2010
61,284,101.819,2010
62,284,106.428,2010
63,284,99.0444,2010
64,284,92.6242,2010
65,284,86.632,2010
66,284,84.0707,2010
67,284,96.1043,2010
68,284,87.3695,2010
69,284,88.4744,2010
70,284,83.4589,2010
71,284,77.585,2010
72,284,74.1103,2010
14,283,69.1588,2010
15,283,74.518,2010
16,283,76.0153,2010
17,283,78.615,2010
18,283,74.9948,2010
19,283,77.048,2010
20,283,84.1281,2010
21,283,81.1357,2010
22,283,82.1262,2010
23,283,82.0506,2010
24,283,88.5741,2010
25,283,94.6543,2010
26,283,94.4846,2010
27,283,79.2934,2010
28,283,87.2962,2010
29,283,94.3064,2010
30,283,100.587,2010
31,283,91.8484,2010
32,283,94.7015,2010
33,283,95.2142,2010
34,283,96.0978,2010
35,283,103.448,2010
36,283,110.464,2010
37,283,118.79,2010
38,283,110.831,2010
39,283,111.711,2010
40,283,106.74,2010
41,283,106.859,2010
42,283,116.193,2010
43,283,106.987,2010
44,283,102.362,2010
45,283,108.229,2010
46,283,109.142,2010
47,283,107.319,2010
48,283,108.368,2010
49,283,106.846,2010
50,283,101.244,2010
51,283,107.09,2010
52,283,117.183,2010
53,283,118.65,2010
54,283,118.836,2010
55,283,118.132,2010
56,283,113.022,2010
57,283,113.006,2010
58,283,110.56,2010
59,283,110.97,2010
60,283,108.435,2010
62,283,89.512,2010
63,283,97.0289,2010
64,283,102.078,2010
65,283,89.834,2010
66,283,86.1166,2010
67,283,91.8855,2010
68,283,87.4003,2010
69,283,83.5458,2010
70,283,82.3865,2010
71,283,77.9848,2010
14,282,71.628,2010
15,282,73.6272,2010
16,282,74.194,2010
17,282,77.6275,2010
18,282,73.2935,2010
19,282,75.788,2010
20,282,82.7677,2010
21,282,82.3251,2010
22,282,85.305,2010
23,282,88.5784,2010
24,282,96.0915,2010
25,282,98.4118,2010
26,282,96.235,2010
27,282,81.2565,2010
28,282,85.8998,2010
29,282,87.0257,2010
30,282,98.8654,2010
31,282,87.5642,2010
32,282,94.6575,2010
33,282,99.5552,2010
34,282,110.22,2010
35,282,103.369,2010
36,282,113.471,2010
37,282,117.491,2010
38,282,109.995,2010
39,282,113.233,2010
40,282,110.429,2010
41,282,114.206,2010
42,282,111.649,2010
43,282,103.504,2010
44,282,104.139,2010
45,282,110.409,2010
46,282,106.484,2010
47,282,106.622,2010
48,282,106.313,2010
49,282,107.054,2010
50,282,106.576,2010
51,282,105.613,2010
52,282,106.466,2010
53,282,117.383,2010
54,282,119.799,2010
55,282,119.522,2010
56,282,108.493,2010
57,282,103.831,2010
58,282,108.415,2010
59,282,122.93,2010
63,282,87.4774,2010
66,282,97.427,2010
67,282,99.6211,2010
68,282,99.0799,2010
69,282,87.0142,2010
70,282,80.1732,2010
13,281,77.0402,2010
14,281,71.5005,2010
15,281,73.5239,2010
16,281,75.5413,2010
17,281,76.6405,2010
18,281,71.7285,2010
19,281,79.4848,2010
20,281,81.2917,2010
21,281,84.3589,2010
22,281,83.9136,2010
23,281,90.9774,2010
24,281,96.2986,2010
25,281,93.4556,2010
26,281,94.7315,2010
27,281,94.0607,2010
28,281,80.1177,2010
29,281,83.5494,2010
30,281,82.467,2010
31,281,94.5792,2010
32,281,100.949,2010
33,281,105.549,2010
34,281,102.266,2010
35,281,112.337,2010
36,281,122.073,2010
37,281,109.447,2010
38,281,110.682,2010
39,281,113.556,2010
40,281,105.268,2010
41,281,105.956,2010
42,281,105.66,2010
43,281,106.217,2010
44,281,114.716,2010
45,281,110.386,2010
46,281,108.545,2010
47,281,106.625,2010
48,281,106.729,2010
49,281,107.982,2010
50,281,109.255,2010
51,281,111.046,2010
52,281,112.282,2010
53,281,118.467,2010
54,281,118.267,2010
55,281,113.109,2010
56,281,112.246,2010
57,281,119.072,2010
58,281,119.256,2010
66,281,96.6311,2010
67,281,101.667,2010
68,281,97.5771,2010
69,281,87.0724,2010
13,280,73.6638,2010
14,280,77.7303,2010
15,280,75.4026,2010
16,280,71.3669,2010
17,280,75.5902,2010
18,280,76.8806,2010
19,280,78.7592,2010
20,280,82.3299,2010
21,280,83.548,2010
22,280,83.6941,2010
23,280,98.563,2010
24,280,84.8102,2010
25,280,93.4916,2010
