xcord,ycord,biomass,year
99,89,83.8157,2030
100,89,81.7199,2030
101,89,79.0484,2030
102,89,82.9165,2030
103,89,92.3133,2030
104,89,84.8537,2030
105,89,85.3616,2030
106,89,97.5448,2030
107,89,104.528,2030
108,89,90.6274,2030
109,89,66.0462,2030
110,89,46.7496,2030
111,89,48.1703,2030
112,89,51.9933,2030
77,88,74.8961,2030
78,88,94.1127,2030
79,88,122.573,2030
80,88,131.759,2030
81,88,141.177,2030
82,88,128.901,2030
83,88,114.919,2030
84,88,116.148,2030
85,88,116.605,2030
86,88,104.281,2030
87,88,104.244,2030
88,88,96.501,2030
89,88,88.2281,2030
90,88,117.813,2030
91,88,113.758,2030
92,88,136.279,2030
93,88,116.565,2030
94,88,120.018,2030
95,88,105.03,2030
96,88,109.989,2030
97,88,96.3416,2030
98,88,93.437,2030
99,88,93.0972,2030
100,88,100.936,2030
101,88,84.0389,2030
102,88,72.5278,2030
103,88,69.9429,2030
104,88,83.6169,2030
105,88,82.9361,2030
106,88,82.4796,2030
107,88,98.0223,2030
108,88,111.822,2030
109,88,66.8484,2030
110,88,50.9793,2030
111,88,49.809,2030
112,88,41.2369,2030
77,87,64.005,2030
78,87,97.1191,2030
79,87,138.71,2030
80,87,126.406,2030
81,87,135.76,2030
82,87,141.477,2030
83,87,121.393,2030
84,87,114.125,2030
85,87,115.642,2030
86,87,121.676,2030
87,87,119.613,2030
88,87,108.856,2030
89,87,98.7756,2030
90,87,120.51,2030
91,87,117.317,2030
92,87,122.189,2030
93,87,116.79,2030
94,87,105.987,2030
95,87,121.566,2030
96,87,106.435,2030
97,87,101.86,2030
98,87,110.475,2030
99,87,106.206,2030
100,87,109.823,2030
101,87,106.912,2030
102,87,90.7708,2030
103,87,73.4647,2030
104,87,69.0121,2030
105,87,78.6388,2030
106,87,73.9184,2030
107,87,86.1174,2030
108,87,106.444,2030
109,87,69.4153,2030
110,87,62.2229,2030
111,87,58.043,2030
112,87,52.6651,2030
77,86,69.7082,2030
78,86,117.13,2030
79,86,131.792,2030
80,86,127.924,2030
81,86,132.705,2030
82,86,139.408,2030
83,86,146.109,2030
84,86,128.783,2030
85,86,124.402,2030
86,86,122.356,2030
87,86,118.587,2030
88,86,101.301,2030
89,86,97.202,2030
90,86,123.397,2030
91,86,115.083,2030
92,86,111.334,2030
93,86,109.96,2030
94,86,116.944,2030
95,86,115.338,2030
96,86,98.8422,2030
97,86,105.309,2030
98,86,98.4463,2030
99,86,111.417,2030
100,86,111.332,2030
101,86,112.065,2030
102,86,91.7791,2030
103,86,78.0181,2030
104,86,85.4226,2030
105,86,78.1265,2030
106,86,71.0819,2030
107,86,74.4973,2030
108,86,87.8409,2030
109,86,83.0699,2030
110,86,60.5029,2030
111,86,48.7077,2030
112,86,46.0065,2030
77,85,57.3494,2030
78,85,85.81,2030
79,85,124.513,2030
80,85,129.938,2030
81,85,105.487,2030
82,85,120.022,2030
83,85,147.228,2030
84,85,130.431,2030
85,85,137.297,2030
86,85,137.748,2030
87,85,142.559,2030
88,85,105.144,2030
89,85,119.259,2030
90,85,119.357,2030
91,85,113.498,2030
92,85,117.193,2030
93,85,111.097,2030
94,85,106.834,2030
95,85,111.859,2030
96,85,93.789,2030
97,85,90.4891,2030
98,85,94.2543,2030
99,85,101.384,2030
100,85,111.405,2030
101,85,110.333,2030
102,85,94.309,2030
103,85,80.5546,2030
104,85,83.576,2030
105,85,83.4669,2030
106,85,79.0164,2030
107,85,71.9905,2030
108,85,81.0526,2030
109,85,77.2101,2030
110,85,67.0078,2030
111,85,54.6916,2030
112,85,39.0579,2030
76,84,39.8485,2030
77,84,76.2829,2030
78,84,103.847,2030
79,84,85.6786,2030
80,84,90.2651,2030
81,84,84.6284,2030
82,84,126.537,2030
83,84,147.471,2030
84,84,134.873,2030
85,84,132.983,2030
86,84,142.14,2030
87,84,137.189,2030
88,84,115.893,2030
89,84,114.65,2030
90,84,131.765,2030
91,84,126.979,2030
92,84,125.67,2030
93,84,115.511,2030
94,84,104.146,2030
95,84,82.7255,2030
96,84,89.0615,2030
97,84,86.9642,2030
98,84,93.425,2030
99,84,97.8366,2030
100,84,94.2363,2030
101,84,100.41,2030
102,84,100.816,2030
103,84,80.0815,2030
104,84,80.2003,2030
105,84,79.0883,2030
106,84,60.2014,2030
107,84,74.3603,2030
108,84,73.5525,2030
109,84,62.4209,2030
110,84,54.4616,2030
111,84,47.5003,2030
76,83,65.1066,2030
77,83,66.6434,2030
78,83,46.2268,2030
79,83,48.4546,2030
80,83,77.3881,2030
81,83,104.941,2030
82,83,137.091,2030
83,83,137.875,2030
84,83,131.168,2030
85,83,137.294,2030
86,83,145.93,2030
87,83,143.775,2030
88,83,114.1,2030
89,83,116.209,2030
90,83,115.848,2030
91,83,119.619,2030
92,83,127.777,2030
93,83,137.992,2030
94,83,126.776,2030
95,83,76.1558,2030
96,83,87.6445,2030
97,83,73.1834,2030
98,83,88.9165,2030
99,83,94.7617,2030
100,83,91.8084,2030
101,83,105.827,2030
102,83,104.547,2030
103,83,81.7962,2030
104,83,77.9145,2030
105,83,77.7766,2030
106,83,83.5568,2030
107,83,97.0781,2030
108,83,68.2267,2030
109,83,67.651,2030
110,83,43.6292,2030
111,83,33.7802,2030
76,82,40.8337,2030
77,82,37.8374,2030
78,82,38.4023,2030
79,82,61.0596,2030
80,82,83.0891,2030
81,82,117.598,2030
82,82,133.582,2030
83,82,134.486,2030
84,82,130.535,2030
85,82,137.137,2030
86,82,141.524,2030
87,82,141.051,2030
88,82,148.825,2030
89,82,120.803,2030
90,82,110.855,2030
91,82,126.322,2030
92,82,128.814,2030
93,82,139.395,2030
94,82,127.043,2030
95,82,103.468,2030
96,82,76.1689,2030
97,82,74.5364,2030
98,82,86.8191,2030
99,82,98.8653,2030
100,82,107.011,2030
101,82,103.461,2030
102,82,94.7029,2030
103,82,84.0219,2030
104,82,82.5284,2030
105,82,89.7228,2030
106,82,95.1096,2030
107,82,111.818,2030
108,82,63.907,2030
109,82,66.4606,2030
110,82,49.075,2030
111,82,41.085,2030
76,81,52.2802,2030
77,81,59.5836,2030
78,81,74.1183,2030
79,81,62.5435,2030
80,81,71.6055,2030
81,81,112.37,2030
82,81,127.723,2030
83,81,136.584,2030
84,81,144.111,2030
85,81,145.463,2030
86,81,144.79,2030
87,81,138.818,2030
88,81,126.976,2030
89,81,128.749,2030
90,81,118.952,2030
91,81,105.866,2030
92,81,124.513,2030
93,81,129.735,2030
94,81,107.513,2030
95,81,84.4697,2030
96,81,75.8239,2030
97,81,101.448,2030
98,81,92.9977,2030
99,81,90.8912,2030
100,81,120.366,2030
101,81,97.1359,2030
102,81,89.8703,2030
103,81,83.318,2030
104,81,79.1898,2030
105,81,71.1749,2030
106,81,84.2615,2030
107,81,106.101,2030
108,81,75.121,2030
109,81,53.7415,2030
110,81,43.9083,2030
74,80,83.8629,2030
75,80,71.3677,2030
76,80,67.3368,2030
77,80,104.412,2030
78,80,137.736,2030
79,80,89.6417,2030
80,80,77.5678,2030
81,80,83.884,2030
82,80,89.7975,2030
83,80,133.433,2030
84,80,149.439,2030
85,80,140.084,2030
86,80,140.764,2030
87,80,135.482,2030
88,80,124.682,2030
89,80,121.755,2030
90,80,125.495,2030
91,80,107.082,2030
92,80,127.18,2030
93,80,106.889,2030
94,80,68.0548,2030
95,80,63.9945,2030
96,80,99.4644,2030
97,80,107.903,2030
98,80,111.223,2030
99,80,109.66,2030
100,80,108.961,2030
101,80,91.1791,2030
102,80,89.9969,2030
103,80,94.4138,2030
104,80,96.1163,2030
105,80,90.505,2030
106,80,82.7232,2030
107,80,96.5042,2030
108,80,61.6044,2030
109,80,51.6224,2030
110,80,47.1102,2030
74,79,91.2413,2030
75,79,107.55,2030
76,79,102.134,2030
77,79,119.841,2030
78,79,142.557,2030
79,79,131.506,2030
80,79,113.561,2030
81,79,93.3225,2030
82,79,105.905,2030
83,79,135.273,2030
84,79,142.415,2030
85,79,143.684,2030
86,79,140.369,2030
87,79,133.212,2030
88,79,109.016,2030
89,79,117.661,2030
90,79,111.394,2030
91,79,99.4633,2030
92,79,106.369,2030
93,79,92.8649,2030
94,79,45.3178,2030
95,79,60.6523,2030
96,79,99.1523,2030
97,79,103.206,2030
98,79,103.422,2030
99,79,107.708,2030
100,79,98.3485,2030
101,79,88.3236,2030
102,79,95.9849,2030
103,79,97.4449,2030
104,79,91.0443,2030
105,79,90.1509,2030
106,79,75.641,2030
107,79,72.0048,2030
108,79,62.9264,2030
109,79,47.2445,2030
110,79,32.0881,2030
74,78,91.9227,2030
75,78,102.301,2030
76,78,93.212,2030
77,78,96.3554,2030
78,78,133.457,2030
79,78,144.663,2030
80,78,142.133,2030
81,78,130.976,2030
82,78,129.553,2030
83,78,137.119,2030
84,78,144.113,2030
85,78,141.617,2030
86,78,144.267,2030
87,78,140.544,2030
88,78,119.753,2030
89,78,107.682,2030
90,78,86.9078,2030
91,78,86.1704,2030
92,78,74.443,2030
93,78,60.236,2030
94,78,58.5314,2030
95,78,67.4419,2030
96,78,103.033,2030
97,78,107.056,2030
98,78,103.173,2030
99,78,104.25,2030
100,78,95.7871,2030
101,78,79.4523,2030
102,78,82.8712,2030
103,78,86.7624,2030
104,78,91.7057,2030
105,78,90.378,2030
106,78,74.1698,2030
107,78,61.8951,2030
108,78,58.1697,2030
109,78,45.5676,2030
110,78,41.1406,2030
111,78,26.4415,2030
74,77,95.261,2030
75,77,68.0228,2030
76,77,78.287,2030
77,77,91.0018,2030
78,77,139.479,2030
79,77,147.047,2030
80,77,138.883,2030
81,77,127.668,2030
82,77,119.799,2030
83,77,116.998,2030
84,77,122.948,2030
85,77,134.687,2030
86,77,124.35,2030
87,77,126.382,2030
88,77,116.574,2030
89,77,93.4641,2030
90,77,75.7473,2030
91,77,79.6756,2030
92,77,71.706,2030
93,77,70.0936,2030
94,77,56.3738,2030
95,77,73.0854,2030
96,77,95.4916,2030
97,77,114.808,2030
98,77,103.145,2030
99,77,102.472,2030
100,77,85.3032,2030
101,77,86.1238,2030
102,77,84.9916,2030
103,77,90.0872,2030
104,77,85.6726,2030
105,77,92.6947,2030
106,77,82.6683,2030
107,77,43.9091,2030
108,77,54.6863,2030
109,77,52.0499,2030
110,77,45.4953,2030
111,77,13.5762,2030
112,77,2.768,2030
78,76,89.1221,2030
79,76,86.7479,2030
80,76,123.98,2030
81,76,132.808,2030
82,76,126.624,2030
83,76,113.035,2030
84,76,119.657,2030
85,76,117.557,2030
86,76,120.594,2030
87,76,110.904,2030
88,76,113.098,2030
89,76,59.7284,2030
90,76,63.9618,2030
91,76,89.2404,2030
92,76,74.0709,2030
93,76,74.1363,2030
94,76,86.3867,2030
95,76,98.2663,2030
96,76,105.644,2030
97,76,109.114,2030
98,76,101.336,2030
99,76,103.234,2030
100,76,93.9596,2030
101,76,91.2005,2030
102,76,99.4262,2030
103,76,95.8088,2030
104,76,93.6019,2030
105,76,91.751,2030
106,76,82.8285,2030
107,76,65.6647,2030
108,76,55.9295,2030
109,76,54.1599,2030
110,76,46.0238,2030
111,76,28.8612,2030
77,75,57.5429,2030
78,75,70.3646,2030
79,75,76.2547,2030
80,75,107.938,2030
81,75,128.785,2030
82,75,124.085,2030
83,75,118.604,2030
84,75,125.21,2030
85,75,116.483,2030
86,75,118.148,2030
87,75,104.488,2030
88,75,67.8934,2030
89,75,58.2044,2030
90,75,71.9892,2030
91,75,88.2492,2030
92,75,91.1509,2030
93,75,68.1674,2030
94,75,79.2585,2030
95,75,87.6111,2030
96,75,95.6746,2030
97,75,101.096,2030
98,75,107.28,2030
99,75,110.89,2030
100,75,95.5051,2030
101,75,87.0437,2030
102,75,95.0911,2030
103,75,82.201,2030
104,75,90.9696,2030
105,75,77.0727,2030
106,75,68.2457,2030
107,75,67.0605,2030
108,75,52.8567,2030
109,75,54.8764,2030
110,75,45.7647,2030
111,75,16.8576,2030
77,74,51.6797,2030
78,74,64.4935,2030
79,74,85.4588,2030
80,74,136.683,2030
81,74,134.178,2030
82,74,125.179,2030
83,74,119.62,2030
84,74,117.5,2030
85,74,108.697,2030
86,74,100.086,2030
87,74,94.6053,2030
88,74,64.6608,2030
89,74,77.4398,2030
90,74,98.9021,2030
91,74,118.767,2030
92,74,95.835,2030
93,74,83.2111,2030
94,74,77.8444,2030
95,74,72.8855,2030
96,74,75.4287,2030
97,74,98.9864,2030
98,74,98.8315,2030
99,74,99.3794,2030
100,74,78.8534,2030
101,74,73.3121,2030
102,74,71.3366,2030
103,74,74.639,2030
104,74,92.2509,2030
105,74,69.8513,2030
106,74,57.8508,2030
107,74,67.4988,2030
108,74,66.6967,2030
109,74,48.4876,2030
110,74,40.6246,2030
111,74,32.553,2030
75,73,62.1903,2030
76,73,57.353,2030
77,73,57.3717,2030
78,73,76.8597,2030
79,73,116.16,2030
80,73,139.037,2030
81,73,131.99,2030
82,73,123.902,2030
83,73,118.75,2030
84,73,115.93,2030
85,73,87.1462,2030
86,73,79.0303,2030
87,73,75.8304,2030
88,73,62.0954,2030
89,73,58.306,2030
90,73,84.1605,2030
91,73,114.764,2030
92,73,110.063,2030
93,73,90.8576,2030
94,73,78.6072,2030
95,73,73.4825,2030
96,73,77.2116,2030
97,73,99.6739,2030
98,73,101.487,2030
99,73,92.594,2030
100,73,74.7894,2030
101,73,61.5074,2030
102,73,58.4091,2030
103,73,65.7204,2030
104,73,75.2133,2030
105,73,69.5529,2030
106,73,70.1294,2030
107,73,64.7313,2030
108,73,58.3076,2030
109,73,44.8593,2030
110,73,38.6094,2030
74,72,81.6159,2030
75,72,80.427,2030
76,72,81.2321,2030
77,72,79.8183,2030
78,72,80.7228,2030
79,72,129.624,2030
80,72,130.528,2030
81,72,130.345,2030
82,72,116.235,2030
83,72,115.73,2030
84,72,87.6994,2030
85,72,80.7089,2030
86,72,69.5994,2030
87,72,73.8967,2030
88,72,65.6126,2030
89,72,57.3138,2030
90,72,112.176,2030
91,72,117.02,2030
92,72,108.858,2030
93,72,106.293,2030
94,72,105.843,2030
95,72,72.7923,2030
96,72,93.2177,2030
97,72,103.368,2030
98,72,108.196,2030
99,72,83.3638,2030
100,72,79.2957,2030
101,72,76.9835,2030
102,72,68.3948,2030
103,72,64.1988,2030
104,72,68.4892,2030
105,72,61.0104,2030
106,72,71.4883,2030
107,72,81.0346,2030
108,72,68.159,2030
109,72,53.3673,2030
110,72,51.0165,2030
74,71,87.2228,2030
75,71,118.933,2030
76,71,125.613,2030
77,71,125.239,2030
78,71,131.436,2030
79,71,133.236,2030
80,71,130.659,2030
81,71,122.773,2030
82,71,119.975,2030
83,71,85.4881,2030
84,71,69.146,2030
85,71,70.8702,2030
86,71,64.5605,2030
87,71,56.8389,2030
88,71,64.9613,2030
89,71,95.5538,2030
90,71,111.148,2030
91,71,123.328,2030
92,71,108.711,2030
93,71,97.377,2030
94,71,109.456,2030
95,71,95.6486,2030
96,71,93.9211,2030
97,71,95.5441,2030
98,71,93.0692,2030
99,71,80.7101,2030
100,71,79.129,2030
101,71,79.0204,2030
102,71,72.4187,2030
103,71,73.1605,2030
104,71,63.6652,2030
105,71,60.1734,2030
106,71,70.8882,2030
107,71,75.6313,2030
108,71,66.0067,2030
109,71,56.5163,2030
110,71,50.0868,2030
111,71,3.37,2030
74,70,88.773,2030
75,70,89.325,2030
76,70,126.45,2030
77,70,135.793,2030
78,70,135.66,2030
79,70,126.479,2030
80,70,126.597,2030
81,70,133.532,2030
82,70,124.216,2030
83,70,81.5781,2030
84,70,77.6642,2030
85,70,34.974,2030
86,70,34.0227,2030
87,70,47.3549,2030
88,70,58.5692,2030
89,70,95.1634,2030
90,70,111.031,2030
91,70,111.508,2030
92,70,100.182,2030
93,70,99.8873,2030
94,70,106.733,2030
95,70,99.8072,2030
96,70,93.7169,2030
97,70,89.0877,2030
98,70,79.6525,2030
99,70,73.4885,2030
100,70,76.0186,2030
101,70,83.7899,2030
102,70,64.4254,2030
103,70,61.8234,2030
104,70,55.9729,2030
105,70,63.6399,2030
106,70,80.0296,2030
107,70,64.9015,2030
108,70,61.5971,2030
109,70,54.4228,2030
110,70,42.6899,2030
74,69,65.7511,2030
75,69,79.3712,2030
76,69,83.9901,2030
77,69,114.085,2030
78,69,125.351,2030
79,69,127.465,2030
80,69,128.487,2030
81,69,121.961,2030
82,69,102.029,2030
83,69,90.2256,2030
84,69,78.6362,2030
85,69,49.3205,2030
86,69,35.8569,2030
87,69,62.965,2030
88,69,77.0302,2030
89,69,89.6553,2030
90,69,108.726,2030
91,69,112.124,2030
92,69,106.797,2030
93,69,103.584,2030
94,69,107.859,2030
95,69,102.512,2030
96,69,92.1059,2030
97,69,76.0698,2030
98,69,73.6309,2030
99,69,73.1456,2030
100,69,66.0521,2030
101,69,65.0061,2030
102,69,61.6782,2030
103,69,58.0016,2030
104,69,51.0539,2030
105,69,74.4404,2030
106,69,76.031,2030
107,69,69.2086,2030
108,69,67.406,2030
109,69,50.4245,2030
110,69,40.875,2030
75,68,70.2067,2030
76,68,79.5142,2030
77,68,117.162,2030
78,68,122.954,2030
79,68,118.363,2030
80,68,139.701,2030
81,68,130.967,2030
82,68,92.6619,2030
83,68,90.7675,2030
84,68,74.9813,2030
85,68,54.3954,2030
86,68,51.317,2030
87,68,54.5405,2030
88,68,70.0587,2030
89,68,81.2674,2030
90,68,94.3545,2030
91,68,114.812,2030
92,68,109.239,2030
93,68,111.629,2030
94,68,98.1013,2030
95,68,93.3702,2030
96,68,88.684,2030
97,68,90.4286,2030
98,68,72.7702,2030
99,68,70.1256,2030
100,68,59.0289,2030
101,68,63.1004,2030
102,68,57.6513,2030
103,68,52.2949,2030
104,68,52.9322,2030
105,68,64.906,2030
106,68,70.3389,2030
107,68,74.5262,2030
108,68,65.8606,2030
109,68,50.1365,2030
110,68,45.539,2030
75,67,73.4986,2030
76,67,79.6953,2030
77,67,111.714,2030
78,67,118.497,2030
79,67,121.099,2030
80,67,132.024,2030
81,67,140.85,2030
82,67,124.016,2030
83,67,76.7579,2030
84,67,73.1109,2030
85,67,59.4785,2030
86,67,46.284,2030
87,67,47.9371,2030
88,67,67.2692,2030
89,67,76.2134,2030
90,67,90.2441,2030
91,67,109.396,2030
92,67,104.325,2030
93,67,112.438,2030
94,67,98.1755,2030
95,67,87.3974,2030
96,67,79.0309,2030
97,67,73.3699,2030
98,67,66.0868,2030
99,67,62.1315,2030
100,67,54.9509,2030
101,67,68.1296,2030
102,67,60.4373,2030
103,67,48.2775,2030
104,67,51.1442,2030
105,67,60.8172,2030
106,67,73.1924,2030
107,67,68.4921,2030
108,67,69.4995,2030
109,67,50.7079,2030
110,67,47.6015,2030
77,66,71.3513,2030
78,66,76.9469,2030
79,66,106.692,2030
80,66,128.078,2030
81,66,136.702,2030
82,66,99.3837,2030
83,66,69.2442,2030
84,66,61.2342,2030
85,66,50.7192,2030
86,66,57.0132,2030
87,66,72.6977,2030
88,66,88.7232,2030
89,66,91.4946,2030
90,66,117.333,2030
91,66,106.854,2030
92,66,108.066,2030
93,66,101.984,2030
94,66,98.6303,2030
95,66,70.0945,2030
96,66,65.3665,2030
97,66,65.4784,2030
98,66,58.0231,2030
99,66,57.9594,2030
100,66,58.6082,2030
101,66,56.7804,2030
102,66,55.2711,2030
103,66,47.3376,2030
104,66,50.8587,2030
105,66,59.4459,2030
106,66,58.3621,2030
107,66,64.6641,2030
108,66,63.7139,2030
109,66,57.3278,2030
110,66,46.066,2030
77,65,71.5216,2030
78,65,83.7301,2030
79,65,117.82,2030
80,65,131.523,2030
81,65,131.808,2030
82,65,86.56,2030
83,65,64.5336,2030
84,65,52.3947,2030
85,65,46.7791,2030
86,65,57.5954,2030
87,65,75.7451,2030
88,65,93.5909,2030
89,65,96.1663,2030
90,65,120.921,2030
91,65,102.232,2030
92,65,109.235,2030
93,65,98.019,2030
94,65,93.9173,2030
95,65,85.5272,2030
96,65,65.2405,2030
97,65,65.1094,2030
98,65,59.5573,2030
99,65,57.8939,2030
100,65,53.1272,2030
101,65,56.7776,2030
102,65,58.7431,2030
103,65,58.9121,2030
104,65,57.8836,2030
105,65,60.2516,2030
106,65,63.1216,2030
107,65,61.7964,2030
108,65,72.8279,2030
109,65,51.1423,2030
110,65,31.3043,2030
111,65,45.727,2030
77,64,72.768,2030
78,64,99.4816,2030
79,64,128.953,2030
80,64,137.072,2030
81,64,127.742,2030
82,64,98.5936,2030
83,64,59.4064,2030
84,64,52.6939,2030
86,64,65.0377,2030
87,64,84.3769,2030
88,64,116.661,2030
89,64,109.717,2030
90,64,120.281,2030
91,64,105.388,2030
92,64,107.026,2030
93,64,97.2197,2030
94,64,102.486,2030
95,64,98.2382,2030
96,64,66.626,2030
97,64,63.7113,2030
98,64,61.1287,2030
99,64,55.711,2030
100,64,56.8347,2030
101,64,57.3097,2030
102,64,57.4382,2030
103,64,58.4986,2030
104,64,64.9562,2030
105,64,64.9775,2030
106,64,65.7711,2030
107,64,72.6224,2030
108,64,78.1357,2030
109,64,60.9692,2030
110,64,40.1477,2030
76,63,92.3622,2030
77,63,81.579,2030
78,63,116.643,2030
79,63,141.436,2030
80,63,142.212,2030
81,63,128.563,2030
82,63,118.606,2030
83,63,74.6907,2030
84,63,83.0114,2030
87,63,76.2459,2030
88,63,107.299,2030
89,63,94.5833,2030
90,63,103.76,2030
91,63,107.202,2030
92,63,96.0198,2030
93,63,97.9725,2030
94,63,95.1811,2030
95,63,90.0714,2030
96,63,86.2312,2030
97,63,62.9936,2030
98,63,61.3335,2030
99,63,57.7746,2030
100,63,55.662,2030
101,63,62.6777,2030
102,63,58.9817,2030
103,63,63.164,2030
104,63,61.2977,2030
105,63,61.5889,2030
106,63,62.6317,2030
107,63,65.5975,2030
108,63,65.1106,2030
109,63,63.3162,2030
110,63,40.762,2030
75,62,93.5177,2030
76,62,90.1205,2030
77,62,79.8204,2030
78,62,111.566,2030
79,62,142.92,2030
80,62,142.867,2030
81,62,124.438,2030
82,62,141.213,2030
83,62,92.3559,2030
84,62,81.8125,2030
87,62,73.9361,2030
88,62,106.124,2030
89,62,122.435,2030
90,62,103.134,2030
91,62,100.34,2030
92,62,95.4481,2030
93,62,91.1026,2030
94,62,80.9761,2030
95,62,95.7758,2030
96,62,82.9741,2030
97,62,63.5271,2030
98,62,63.4518,2030
99,62,60.7917,2030
100,62,57.0041,2030
101,62,58.4013,2030
102,62,57.1146,2030
103,62,73.0189,2030
104,62,72.1142,2030
105,62,69.4554,2030
106,62,67.5552,2030
107,62,72.3837,2030
108,62,74.1489,2030
109,62,52.2728,2030
110,62,35.0638,2030
111,62,49.3565,2030
75,61,89.6642,2030
76,61,123.072,2030
77,61,138.208,2030
78,61,143.277,2030
79,61,146.001,2030
80,61,134.192,2030
81,61,107.5,2030
82,61,124.646,2030
83,61,120.795,2030
84,61,36.981,2030
87,61,74.5849,2030
88,61,76.937,2030
89,61,115.731,2030
90,61,114.407,2030
91,61,107.106,2030
92,61,95.9285,2030
93,61,91.583,2030
94,61,82.6411,2030
95,61,70.2915,2030
96,61,76.5598,2030
97,61,71.3789,2030
98,61,66.4834,2030
99,61,57.6991,2030
100,61,58.6388,2030
101,61,54.9206,2030
102,61,57.8646,2030
103,61,69.9925,2030
104,61,79.8638,2030
105,61,75.7011,2030
106,61,80.8417,2030
107,61,83.5465,2030
108,61,79.1477,2030
109,61,53.8025,2030
110,61,36.1619,2030
111,61,41.144,2030
75,60,89.9228,2030
76,60,109.997,2030
77,60,122.907,2030
78,60,139.759,2030
79,60,140.651,2030
80,60,114.976,2030
81,60,97.3661,2030
82,60,91.4961,2030
83,60,75.7366,2030
88,60,77.1133,2030
89,60,108.817,2030
90,60,113.976,2030
91,60,128.729,2030
92,60,109.765,2030
93,60,98.6304,2030
94,60,72.9837,2030
95,60,57.9088,2030
96,60,58.665,2030
97,60,73.0844,2030
98,60,60.4341,2030
99,60,63.2815,2030
100,60,56.5343,2030
101,60,58.6293,2030
102,60,59.0161,2030
103,60,63.5355,2030
104,60,67.5429,2030
105,60,77.954,2030
106,60,76.3498,2030
107,60,78.2976,2030
108,60,64.9117,2030
109,60,48.5879,2030
110,60,37.5166,2030
74,59,82.59,2030
75,59,86.0115,2030
76,59,101.393,2030
77,59,119.395,2030
78,59,132.767,2030
79,59,136.404,2030
80,59,103.139,2030
81,59,59.1455,2030
82,59,67.2544,2030
83,59,60.1401,2030
88,59,80.1369,2030
89,59,106.172,2030
90,59,113.365,2030
91,59,120.336,2030
92,59,121.709,2030
93,59,116.151,2030
94,59,91.5961,2030
95,59,67.6698,2030
96,59,72.8785,2030
97,59,73.0906,2030
98,59,63.059,2030
99,59,60.9184,2030
100,59,56.6774,2030
101,59,57.7795,2030
102,59,62.4072,2030
103,59,75.9823,2030
104,59,81.9049,2030
105,59,78.0157,2030
106,59,63.9317,2030
107,59,68.5109,2030
108,59,60.6689,2030
109,59,49.1509,2030
110,59,41.9442,2030
111,59,45.721,2030
75,58,86.8134,2030
76,58,98.815,2030
77,58,134.088,2030
78,58,116.07,2030
79,58,109.857,2030
80,58,91.692,2030
81,58,73.403,2030
82,58,82.2008,2030
83,58,70.4369,2030
88,58,92.6705,2030
89,58,105.852,2030
90,58,118.949,2030
91,58,114.841,2030
92,58,107.797,2030
93,58,102.383,2030
94,58,107.047,2030
95,58,87.0039,2030
96,58,72.4218,2030
97,58,66.2912,2030
98,58,69.0687,2030
99,58,70.309,2030
100,58,64.971,2030
101,58,62.0246,2030
102,58,61.6922,2030
103,58,83.3369,2030
104,58,82.5896,2030
105,58,70.9787,2030
106,58,64.5481,2030
107,58,60.775,2030
108,58,52.7098,2030
109,58,41.8744,2030
110,58,37.1095,2030
75,57,90.2824,2030
76,57,103.311,2030
77,57,130.033,2030
78,57,125.928,2030
79,57,119.031,2030
80,57,76.4695,2030
81,57,48.8796,2030
82,57,55.0915,2030
83,57,62.5914,2030
88,57,86.7084,2030
89,57,106.343,2030
90,57,122.395,2030
91,57,130.655,2030
92,57,109.419,2030
93,57,77.5367,2030
94,57,81.3373,2030
95,57,80.6728,2030
96,57,70.224,2030
97,57,67.5154,2030
98,57,68.9322,2030
99,57,70.835,2030
100,57,69.6231,2030
101,57,66.1927,2030
102,57,66.2448,2030
103,57,81.8752,2030
104,57,80.0517,2030
105,57,65.6938,2030
106,57,63.852,2030
107,57,66.3428,2030
108,57,49.3749,2030
109,57,39.0507,2030
110,57,28.498,2030
76,56,62.8454,2030
77,56,92.8185,2030
78,56,92.2565,2030
79,56,114.746,2030
80,56,75.5195,2030
81,56,60.1025,2030
82,56,52.6591,2030
83,56,49.6617,2030
84,56,59.98,2030
88,56,89.3388,2030
89,56,92.8213,2030
90,56,111.574,2030
91,56,105.464,2030
92,56,102.544,2030
93,56,79.943,2030
94,56,68.8148,2030
95,56,83.1603,2030
96,56,65.9201,2030
97,56,62.2925,2030
98,56,48.5257,2030
99,56,66.9445,2030
100,56,66.755,2030
101,56,67.6459,2030
102,56,65.4816,2030
103,56,81.7587,2030
104,56,65.6947,2030
105,56,69.0104,2030
106,56,69.856,2030
107,56,65.6345,2030
108,56,47.7629,2030
109,56,39.6062,2030
110,56,32.4222,2030
112,56,41.144,2030
77,55,59.0201,2030
78,55,74.7716,2030
79,55,128.263,2030
80,55,112.926,2030
81,55,83.8901,2030
82,55,69.7087,2030
83,55,60.3424,2030
84,55,52.0926,2030
89,55,84.772,2030
90,55,97.0804,2030
91,55,74.7615,2030
92,55,89.4791,2030
93,55,90.9948,2030
94,55,95.3267,2030
95,55,101.135,2030
96,55,64.7545,2030
97,55,53.6307,2030
98,55,63.4971,2030
99,55,70.5772,2030
100,55,64.0037,2030
101,55,65.0719,2030
102,55,65.9442,2030
103,55,65.9325,2030
104,55,65.9638,2030
105,55,68.3198,2030
106,55,69.3402,2030
