xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
320030.7486,4093124.556,2142.81005859375,0.023939538,2004,us3,Live,1,12.2,White Fir,Abies concolor
320032.7786,4093124.296,2143.159912109375,0.129025336,2004,us3,Live,2,24.1,White Fir,Abies concolor
319966.5386,4093113.086,2142.969970703125,0.984372578,2004,us3,Live,3,59,Jeffrey Pine,Pinus jeffreyi
320035.8686,4093130.676,2145.659912109375,2.122912369,2004,us3,Live,4,74.6,White Fir,Abies concolor
320062.8186,4093223.116,2163.719970703125,0.055979625,2004,us3,Dead,1,17.2,White Fir,Abies concolor
320040.1986,4093163.806,2151.06005859375,0.01454782,2004,us3,Dead,1,10,Incense Cedar,Calocedrus decurrens
320029.9886,4093156.816,2148.4599609375,0.003477107,2004,us3,Dead,1,5.8,White Fir,Abies concolor
320009.6886,4093237.786,2153.580078125,0.020118493,2004,us3,Live,1,11.9,Sugar Pine,Pinus lambertiana
320012.4286,4093237.726,2153.820068359375,0.063145862,2004,us3,Live,1,19.2,Incense Cedar,Calocedrus decurrens
320138.8386,4093198.576,2148.489990234375,0.689574226,2004,us3,Live,3,47.4,White Fir,Abies concolor
320138.6486,4093197.996,2148.239990234375,0.014647586,2004,us3,Dead,1,10,White Fir,Abies concolor
320136.9086,4093200.066,2149.239990234375,0.009159086,2004,us3,Dead,1,8.6,Sugar Pine,Pinus lambertiana
320138.1886,4093200.126,2149,0.011293003,2004,us3,Dead,1,9,White Fir,Abies concolor
320130.9686,4093218.846,2152.75,0.116978532,2004,us3,Live,1,20,California Black Oak,Quercus kelloggii
320131.0986,4093217.456,2152.64990234375,0.229571628,2004,us3,Live,2,26.4,California Black Oak,Quercus kelloggii
320131.3986,4093218.066,2152.68994140625,0.105942399,2004,us3,Live,1,19.2,California Black Oak,Quercus kelloggii
320132.6286,4093234.836,2152.800048828125,0.007934217,2004,us3,Live,1,7.8,White Fir,Abies concolor
320133.5486,4093228.476,2152.219970703125,0.094289415,2004,us3,Live,1,18.3,California Black Oak,Quercus kelloggii
320133.7286,4093227.296,2152.25,0.005376343,2004,us3,Live,1,6.9,Sugar Pine,Pinus lambertiana
320119.7486,4093229.966,2156.68994140625,0.003654311,2004,us3,Live,1,5.4,Incense Cedar,Calocedrus decurrens
320126.2086,4093235.616,2155.280029296875,0.099572695,2004,us3,Live,2,23.5,Incense Cedar,Calocedrus decurrens
320113.2486,4093239.806,2160.989990234375,0.016885662,2004,us3,Dead,1,9,California Black Oak,Quercus kelloggii
320114.1686,4093240.546,2160.81005859375,0.026252216,2004,us3,Live,1,10.8,California Black Oak,Quercus kelloggii
320113.8586,4093240.576,2160.81005859375,0.277366557,2004,us3,Dead,2,31.5,California Black Oak,Quercus kelloggii
320112.1786,4093242.786,2162.030029296875,0.045469121,2004,us3,Dead,1,15.7,California Black Oak,Quercus kelloggii
320114.3486,4093242.306,2161.1201171875,3.475058651,2004,us3,Live,5,91,White Fir,Abies concolor
320115.2886,4093242.846,2160.919921875,0.020749392,2004,us3,Live,1,9.8,California Black Oak,Quercus kelloggii
320114.9186,4093245.696,2161.52001953125,0.006090496,2004,us3,Live,1,5.9,California Black Oak,Quercus kelloggii
320115.0186,4093246.226,2161.52001953125,0.024521129,2004,us3,Live,1,10.5,California Black Oak,Quercus kelloggii
320115.6286,4093248.156,2161.39990234375,0.145814521,2004,us3,Live,2,21.9,California Black Oak,Quercus kelloggii
320116.6786,4093247.826,2160.909912109375,0.041909995,2004,us3,Live,1,13.1,California Black Oak,Quercus kelloggii
320118.7086,4093247.536,2159.929931640625,0.014290755,2004,us3,Live,1,8.4,California Black Oak,Quercus kelloggii
320122.4186,4093254.136,2159.889892578125,1.555140458,2004,us3,Live,4,71.2,Jeffrey Pine,Pinus jeffreyi
320122.0386,4093255.016,2160.1201171875,0.008885115,2004,us3,Live,1,6.9,California Black Oak,Quercus kelloggii
320120.1486,4093253.136,2160.570068359375,0.061065536,2004,us3,Live,1,15.3,California Black Oak,Quercus kelloggii
320120.9686,4093253.796,2160.360107421875,0.013481993,2004,us3,Live,1,8.2,California Black Oak,Quercus kelloggii
320135.7986,4093249.846,2157.56005859375,0.075626569,2004,us3,Live,2,20.8,Incense Cedar,Calocedrus decurrens
320132.7286,4093252.116,2157.719970703125,0.617243562,2004,us3,Live,3,48.7,Jeffrey Pine,Pinus jeffreyi
320140.0486,4093257.426,2159.330078125,0.008404818,2004,us3,Live,1,8.3,Jeffrey Pine,Pinus jeffreyi
319980.7386,4093223.386,2146.669921875,0.039246104,2004,us3,Live,1,14.9,White Fir,Abies concolor
320022.6386,4093102.386,2137.10009765625,0.043272015,2004,us3,Live,1,15.5,White Fir,Abies concolor
319970.4386,4093098.286,2140.18994140625,0.089417166,2004,us3,Dead,2,22,Jeffrey Pine,Pinus jeffreyi
319951.2386,4093109.486,2141.1201171875,0.024475035,2004,us3,Dead,1,10.6,California Black Oak,Quercus kelloggii
319949.2386,4093110.486,2141.159912109375,0.008901019,2004,us3,Dead,1,7,California Black Oak,Quercus kelloggii
319948.1386,4093107.386,2140.739990234375,0.110180292,2004,us3,Dead,2,22,California Black Oak,Quercus kelloggii
320005.5386,4093087.686,2136.510009765625,0.006292889,2004,us3,Live,1,7.1,White Fir,Abies concolor
320015.3386,4093095.886,2136.469970703125,0.008708073,2004,us3,Dead,1,8.1,White Fir,Abies concolor
320016.1386,4093093.486,2135.919921875,0.07161536,2004,us3,Live,1,19,White Fir,Abies concolor
320011.5386,4093093.286,2136.6298828125,0.018023346,2004,us3,Dead,1,11,Incense Cedar,Calocedrus decurrens
320007.5886,4093092.836,2137.090087890625,3.568475497,2004,us3,Dead,5,93.7,White Fir,Abies concolor
320007.8386,4093094.936,2137.25,3.577936805,2004,us3,Dead,5,93.8,White Fir,Abies concolor
320005.7386,4093095.086,2137.780029296875,3.161413608,2004,us3,Live,5,95.3,Jeffrey Pine,Pinus jeffreyi
319977.8386,4093101.796,2141.330078125,0.003992106,2004,us3,Live,1,6.1,Jeffrey Pine,Pinus jeffreyi
319975.6386,4093101.886,2141.090087890625,0.088432904,2004,us3,Live,2,21.9,Jeffrey Pine,Pinus jeffreyi
319976.8386,4093103.586,2141.570068359375,0.155703523,2004,us3,Live,2,26,White Fir,Abies concolor
319974.2886,4093107.786,2142.010009765625,3.511278293,2004,us3,Live,5,99.5,Sugar Pine,Pinus lambertiana
319951.6386,4093123.886,2144.8701171875,0.046449653,2004,us3,Live,1,16.8,Jeffrey Pine,Pinus jeffreyi
319974.7386,4093127.386,2144.030029296875,0.355142714,2004,us3,Live,2,38.8,Jeffrey Pine,Pinus jeffreyi
319975.4386,4093128.286,2144.050048828125,0.093011525,2004,us3,Live,2,22.8,Incense Cedar,Calocedrus decurrens
319963.8386,4093117.286,2143.5400390625,0.109353496,2004,us3,Live,2,23.9,Jeffrey Pine,Pinus jeffreyi
320018.5386,4093110.686,2137.9599609375,0.051918573,2004,us3,Dead,1,18,Sugar Pine,Pinus lambertiana
320011.3386,4093116.686,2139.199951171875,2.310380212,2004,us3,Dead,5,83.2,White Fir,Abies concolor
319973.6586,4093186.156,2144.550048828125,0.016044143,2004,us3,Dead,1,10,Willow,Salix spp.
319973.7386,4093186.786,2144.52001953125,0.012827638,2004,us3,Live,1,9.1,Willow,Salix spp.
319974.0386,4093187.386,2144.52001953125,0.008370272,2004,us3,Live,1,7.6,Willow,Salix spp.
319981.6986,4093179.516,2143.9599609375,1.23374378,2004,us3,Dead,4,73.2,Incense Cedar,Calocedrus decurrens
320001.2686,4093163.716,2142.889892578125,0.063510397,2004,us3,Live,1,18.1,White Fir,Abies concolor
319994.6186,4093165.136,2143.1298828125,0.00607676,2004,us3,Dead,1,7,White Fir,Abies concolor
319999.7886,4093149.666,2142.139892578125,0.127703527,2004,us3,Dead,2,24,White Fir,Abies concolor
319972.1886,4093245.796,2150.85009765625,7.381905737,2004,us3,Live,6,123.3,White Fir,Abies concolor
319973.2786,4093247.506,2150.739990234375,0.07068603,2004,us3,Live,1,18.9,White Fir,Abies concolor
319963.4386,4093256.476,2153.489990234375,0.074446963,2004,us3,Live,1,19.3,White Fir,Abies concolor
319961.2186,4093253.616,2153.81005859375,0.847029484,2004,us3,Live,3,51.5,White Fir,Abies concolor
319963.3986,4093250.046,2152.77001953125,0.019379114,2004,us3,Live,1,11.2,White Fir,Abies concolor
319964.6786,4093246.146,2151.8798828125,0.368907975,2004,us3,Live,3,42,Incense Cedar,Calocedrus decurrens
319945.2086,4093245.736,2153.6298828125,0.396101757,2004,us3,Live,2,37.9,White Fir,Abies concolor
319947.4586,4093245.116,2153.449951171875,0.046807714,2004,us3,Dead,1,16,White Fir,Abies concolor
319947.8286,4093244.336,2153.22998046875,0.094860724,2004,us3,Dead,2,23,Incense Cedar,Calocedrus decurrens
319949.9986,4093240.736,2152.699951171875,0.049877756,2004,us3,Live,1,17.3,Sugar Pine,Pinus lambertiana
319944.7786,4093226.716,2150.080078125,0.016626173,2004,us3,Dead,1,11,Sugar Pine,Pinus lambertiana
319944.2686,4093211.646,2146.809,0.020245391,2004,us3,Live,1,11.4,White Fir,Abies concolor
319951.9186,4093212.516,2147.179931640625,0.122497309,2004,us3,Live,2,23.6,White Fir,Abies concolor
