xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
320437.6175,4092070.228,1997.18994140625,0.290854835280644,2011,bn2,Live,2,37.8,Incense Cedar,Calocedrus decurrens
320433.2875,4092058.658,1999.81005859375,0.00826328636053125,2011,bn2,Dead,1,9,White Fir,Abies concolor
320364.4075,4092073.898,2021.8699951171875,0.0117702496071439,2011,bn2,Live,1,9.1,Incense Cedar,Calocedrus decurrens
320417.0575,4092027.158,2007.199951171875,0.00415196058751984,2011,bn2,Live,1,6.2,Jeffrey Pine,Pinus jeffreyi
320387.5575,4092053.358,2018.4100341796875,0.0129642750154117,2011,bn2,Live,1,9.5,Incense Cedar,Calocedrus decurrens
320357.7575,4091962.458,2017.0699462890625,0.00382489236316449,2011,bn2,Live,1,5.8,White Fir,Abies concolor
320341.6575,4092152.758,2022.0799560546875,0.002655782524934,2011,bn2,Live,1,5,White Fir,Abies concolor
320382.4575,4092030.058,2020.75,0.00415196058751984,2011,bn2,Live,1,6.2,Sugar Pine,Pinus lambertiana
320381.0575,4092127.158,2016.3900146484375,0.00350864932317589,2011,bn2,Live,1,5.6,White Fir,Abies concolor
320346.5575,4092003.158,2025.010009765625,0.00278814670687135,2011,bn2,Live,1,5.1,White Fir,Abies concolor
320373.8575,4092088.958,2017.5899658203125,0.00398916076081319,2011,bn2,Live,1,5.9,White Fir,Abies concolor
320416.1575,4091967.358,2003.3699951171875,0.143139864739269,2011,bn2,Live,2,26.7,Jeffrey Pine,Pinus jeffreyi
320410.0575,4091994.258,2008.719970703125,0.00310949293944694,2011,bn2,Live,1,5.5,Jeffrey Pine,Pinus jeffreyi
320462.7575,4092076.858,1994.8299560546875,0.161704433436778,2011,bn2,Live,2,26.4,White Fir,Abies concolor
320349.9575,4092040.058,2031.3900146484375,0.00310949293944694,2011,bn2,Live,1,5.5,Sugar Pine,Pinus lambertiana
320433.4575,4092093.358,2005.5899658203125,0.002655782524934,2011,bn2,Live,1,5,White Fir,Abies concolor
320366.9575,4091973.058,2017.9300537109375,0.00506293232224305,2011,bn2,Live,1,6.5,White Fir,Abies concolor
320360.6075,4092086.473,2020.9599609375,4.11149239893184,2011,bn2,Live,6,122.2,Incense Cedar,Calocedrus decurrens
320367.3575,4091974.558,2018.2099609375,0.00545522484707185,2011,bn2,Live,1,6.7,White Fir,Abies concolor
320321.5575,4092133.958,2029.72998046875,0.0556645625380445,2011,bn2,Live,1,18.1,Sugar Pine,Pinus lambertiana
320414.7575,4091974.458,2004.9599609375,3.45736604232073,2011,bn2,Dead,6,112.3,Jeffrey Pine,Pinus jeffreyi
320482.0575,4092023.958,1985.0400390625,0.00553356006836425,2011,bn2,Live,1,6.5,Incense Cedar,Calocedrus decurrens
320338.9575,4091994.258,2023.18994140625,0.00380735769858955,2011,bn2,Live,1,5.5,Incense Cedar,Calocedrus decurrens
320367.0575,4091972.158,2017.8299560546875,0.00445481912999005,2011,bn2,Live,1,5.9,Incense Cedar,Calocedrus decurrens
320336.2575,4092006.758,2024.93994140625,0.00292437537883111,2011,bn2,Live,1,5.2,White Fir,Abies concolor
320340.8575,4091962.958,2018.06005859375,0.00382489236316449,2011,bn2,Live,1,5.8,White Fir,Abies concolor
320324.2575,4092060.858,2029.97998046875,0.002655782524934,2011,bn2,Live,1,5,White Fir,Abies concolor
320428.9575,4091966.858,1998.8900146484375,0.0152098308436362,2011,bn2,Live,1,10.2,Incense Cedar,Calocedrus decurrens
320317.2575,4092099.058,2031.010009765625,0.00335660637861019,2011,bn2,Live,1,5.5,White Fir,Abies concolor
320317.2575,4092030.658,2025.5400390625,0.00382489236316449,2011,bn2,Live,1,5.8,White Fir,Abies concolor
320303.7575,4092142.558,2033.4300537109375,0.00651354460316895,2011,bn2,Live,1,7.2,White Fir,Abies concolor
320311.5575,4092096.358,2032.280029296875,0.0139021907752988,2011,bn2,Live,1,9.8,Incense Cedar,Calocedrus decurrens
320329.2575,4091954.158,2014.055,0.00612220945289535,2011,bn2,Live,1,6.8,Incense Cedar,Calocedrus decurrens
320432.9575,4092115.858,2009.719970703125,0.0534506146323665,2011,bn2,Live,1,17.8,Sugar Pine,Pinus lambertiana
320424.9575,4091993.258,2003.8399658203125,0.00744203379270465,2011,bn2,Live,1,7.6,White Fir,Abies concolor
320300.8575,4092138.758,2033.8499755859375,0.00768577241884895,2011,bn2,Live,1,7.7,White Fir,Abies concolor
320302.1575,4092139.858,2033.699951171875,0.00565795917560635,2011,bn2,Live,1,6.8,White Fir,Abies concolor
320350.9575,4092006.358,2025.5999755859375,0.0036647332162546,2011,bn2,Live,1,5.7,White Fir,Abies concolor
320325.4575,4092108.758,2028.5400390625,0.0084453378614916,2011,bn2,Live,1,8,White Fir,Abies concolor
320331.4575,4092012.058,2025.030029296875,0.00518996189967045,2011,bn2,Live,1,6.8,Sugar Pine,Pinus lambertiana
320325.6575,4092071.058,2030.719970703125,0.00383593978721423,2011,bn2,Live,1,6,Sugar Pine,Pinus lambertiana
320306.3575,4092065.958,2031.489990234375,0.00450695696638639,2011,bn2,Live,1,6.2,White Fir,Abies concolor
320462.4575,4091976.758,1988.6600341796875,3.24275549238692,2011,bn2,Live,5,96.3,Jeffrey Pine,Pinus jeffreyi
320407.1875,4092016.668,2012.1300048828125,0.0125725026504471,2011,bn2,Live,1,9.4,White Fir,Abies concolor
320407.8175,4092015.568,2011.77001953125,0.0392461043478858,2011,bn2,Live,1,14.9,White Fir,Abies concolor
320406.9175,4092005.448,2010.7099609375,3.96854029369522,2011,bn2,Live,6,120.3,Incense Cedar,Calocedrus decurrens
320416.2575,4092003.148,2007.739990234375,0.169171657018554,2011,bn2,Live,2,28.6,Sugar Pine,Pinus lambertiana
320419.1575,4091992.918,2005.510009765625,0.0352784641842949,2011,bn2,Live,1,15,Sugar Pine,Pinus lambertiana
320451.2725,4092014.043,1994.449951171875,8.9239736263658,2011,bn2,Live,6,133.1,White Fir,Abies concolor
320432.3775,4092023.688,2001.489990234375,0.0425846982950281,2011,bn2,Live,1,15.4,White Fir,Abies concolor
320453.5675,4092035.778,1992.2900390625,0.365744161920584,2011,bn2,Live,2,36.7,White Fir,Abies concolor
320416.3475,4092058.248,2006.8399658203125,1.05180218136386,2011,bn2,Live,3,56.2,White Fir,Abies concolor
320417.9675,4092056.688,2006.0699462890625,0.401302319524953,2011,bn2,Live,2,38.1,White Fir,Abies concolor
320425.7075,4092058.738,2002.6700439453125,0.019814039986326,2011,bn2,Dead,1,11.6,White Fir,Abies concolor
320425.2075,4092058.298,2003.1600341796875,6.0242523499734,2011,bn2,Live,6,113.6,White Fir,Abies concolor
320417.1475,4092075.818,2005.6300048828125,1.63059862011211,2011,bn2,Live,4,72.6,Sugar Pine,Pinus lambertiana
320441.2075,4092101.273,2005.9200439453125,5.732553336811,2011,bn2,Live,6,121.7,Sugar Pine,Pinus lambertiana
320414.1225,4092097.843,2008.780029296875,7.76101242890825,2011,bn2,Live,6,161.9,Incense Cedar,Calocedrus decurrens
320325.5575,4092064.088,2030.280029296875,0.99195084246729,2011,bn2,Live,4,65.1,Incense Cedar,Calocedrus decurrens
320318.2975,4092011.328,2023.199951171875,1.08002804256359,2011,bn2,Live,4,67.6,Incense Cedar,Calocedrus decurrens
320322.7775,4092007.328,2023.1199951171875,13.4949327315605,2011,bn2,Live,6,173,Sugar Pine,Pinus lambertiana
320359.1575,4091999.708,2023.949951171875,0.00870807272784935,2011,bn2,Live,1,8.1,White Fir,Abies concolor
320355.9875,4092007.378,2025.6500244140625,0.76179707393287,2011,bn2,Live,3,53.1,Jeffrey Pine,Pinus jeffreyi
320355.4275,4092017.398,2028.0400390625,0.027319834094479,2011,bn2,Live,1,13.5,Jeffrey Pine,Pinus jeffreyi
320380.1675,4092049.018,2021.93994140625,3.39225023221987,2011,bn2,Live,5,98.1,Jeffrey Pine,Pinus jeffreyi
320384.5975,4092050.098,2019.7900390625,0.96821468299063,2011,bn2,Live,3,58.6,Jeffrey Pine,Pinus jeffreyi
320389.0675,4092045.668,2018.6099853515625,0.252832218010063,2011,bn2,Live,2,33.74,Sugar Pine,Pinus lambertiana
320394.0775,4092043.448,2016.5799560546875,0.196230183301243,2011,bn2,Live,2,30.4,Jeffrey Pine,Pinus jeffreyi
320416.6375,4092030.218,2007.219970703125,0.0288161857454918,2011,bn2,Live,1,13.8,Jeffrey Pine,Pinus jeffreyi
320416.4675,4092029.998,2007.75,0.054182715937792,2011,bn2,Live,1,17.9,Jeffrey Pine,Pinus jeffreyi
320421.3275,4091967.308,2001.6600341796875,0.155045769605499,2011,bn2,Live,2,28.6,Incense Cedar,Calocedrus decurrens
320436.3975,4092024.388,1999.760009765625,0.557374661523515,2011,bn2,Live,3,43.5,White Fir,Abies concolor
320459.4975,4092040.988,1990.1600341796875,0.035136839627184,2011,bn2,Live,1,14.8,Incense Cedar,Calocedrus decurrens
320469.7575,4091966.618,1984.6500244140625,0.775832896492075,2011,bn2,Live,3,53.5,Jeffrey Pine,Pinus jeffreyi
320467.0675,4091970.758,1986.2900390625,0.160191496973439,2011,bn2,Live,2,26.3,White Fir,Abies concolor
320464.8975,4091981.593,1987.949951171875,1.97405814307819,2011,bn2,Live,5,88.3,Incense Cedar,Calocedrus decurrens
320465.6175,4091976.723,1987.199951171875,1.22274607340596,2011,bn2,Live,4,64.5,Jeffrey Pine,Pinus jeffreyi
320409.6975,4092064.048,2009.0999755859375,0.0307484022139583,2011,bn2,Live,1,13.5,White Fir,Abies concolor
320409.8175,4092055.848,2009.3900146484375,0.763968892970105,2011,bn2,Live,3,49.4,White Fir,Abies concolor
320427.8775,4092057.338,2002.050048828125,1.89101039052542,2011,bn2,Live,4,71.2,White Fir,Abies concolor
320427.7075,4092058.718,2001.8199462890625,0.216490113097882,2011,bn2,Live,2,29.7,White Fir,Abies concolor
320424.9275,4092059.888,2003.0899658203125,1.89101039052542,2011,bn2,Live,4,71.2,White Fir,Abies concolor
320427.0675,4092064.218,2002.06005859375,0.00980750522588055,2011,bn2,Live,1,8.5,White Fir,Abies concolor
320426.0975,4092064.058,2002.52001953125,0.170961060179667,2011,bn2,Live,2,27,White Fir,Abies concolor
320429.0975,4092068.728,2000.9599609375,0.019809424918197,2011,bn2,Live,1,11.3,White Fir,Abies concolor
320428.3375,4092071.128,2001.1199951171875,0.00534469311018105,2011,bn2,Live,1,6.4,Incense Cedar,Calocedrus decurrens
320425.3775,4092069.678,2002.550048828125,0.0172949835343302,2011,bn2,Live,1,10.8,Incense Cedar,Calocedrus decurrens
320424.6475,4092072.608,2002.260009765625,0.00462558255740839,2011,bn2,Live,1,6,Incense Cedar,Calocedrus decurrens
320425.7075,4092073.038,2001.780029296875,0.323417156840457,2011,bn2,Dead,2,38.1,Sugar Pine,Pinus lambertiana
320422.1375,4092067.488,2004.0400390625,0.0432720153030883,2011,bn2,Live,1,15.5,White Fir,Abies concolor
320422.0075,4092067.578,2003.97998046875,1.04716812134096,2011,bn2,Live,3,56.1,White Fir,Abies concolor
320424.3875,4092066.948,2003.260009765625,0.284151328171109,2011,bn2,Live,2,35.4,Sugar Pine,Pinus lambertiana
320423.9875,4092065.568,2003.280029296875,0.019809424918197,2011,bn2,Live,1,11.3,White Fir,Abies concolor
320419.6675,4092065.448,2004.97998046875,0.741172170537395,2011,bn2,Live,3,48.8,White Fir,Abies concolor
320420.5975,4092062.568,2004.7900390625,0.285306970272743,2011,bn2,Live,2,33.2,White Fir,Abies concolor
320418.2875,4092066.038,2005.81005859375,0.139893998936018,2011,bn2,Live,2,24.9,White Fir,Abies concolor
320417.7875,4092068.128,2005.6700439453125,0.298254617658633,2011,bn2,Live,2,33.8,White Fir,Abies concolor
320414.2175,4092060.268,2007.6500244140625,0.0407092241560756,2011,bn2,Live,1,15.8,Incense Cedar,Calocedrus decurrens
320416.8475,4092056.298,2006.5999755859375,0.0669115594817465,2011,bn2,Live,1,19.7,Incense Cedar,Calocedrus decurrens
320420.2775,4092058.068,2005.260009765625,0.0111972633713459,2011,bn2,Live,1,8.9,Incense Cedar,Calocedrus decurrens
320410.4475,4092049.308,2009.6400146484375,0.164998420276096,2011,bn2,Live,2,29.4,Incense Cedar,Calocedrus decurrens
320411.6275,4092048.888,2008.81005859375,0.95265732397073,2011,bn2,Live,3,54,White Fir,Abies concolor
320411.8675,4092048.428,2008.9100341796875,0.0468077141493436,2011,bn2,Live,1,16,White Fir,Abies concolor
320417.8175,4092041.528,2007.1099853515625,0.0290865238747126,2011,bn2,Live,1,13.2,White Fir,Abies concolor
320420.2375,4092045.198,2006.280029296875,0.0192454671299743,2011,bn2,Live,1,9.5,Canyon Live Oak,Quercus chrysolepis
320428.4275,4092047.528,2002.8499755859375,0.293900599838688,2011,bn2,Live,2,33.6,White Fir,Abies concolor
320428.4675,4092045.518,2003.1099853515625,0.329810673155258,2011,bn2,Live,2,35.2,White Fir,Abies concolor
320429.4175,4092047.278,2002.719970703125,0.0380199085343921,2011,bn2,Dead,1,17.1,Incense Cedar,Calocedrus decurrens
320429.5975,4092046.678,2002.2900390625,0.0320923949120718,2011,bn2,Dead,1,15.9,Incense Cedar,Calocedrus decurrens
320429.8675,4092045.338,2002.280029296875,0.0896016936531835,2011,bn2,Live,2,20.8,White Fir,Abies concolor
320438.0775,4092054.418,1998.22998046875,3.35032540902755,2011,bn2,Live,5,97.6,Sugar Pine,Pinus lambertiana
320425.0175,4092044.058,2004.1700439453125,0.343642850403455,2011,bn2,Live,3,40.7,Incense Cedar,Calocedrus decurrens
320424.3575,4092040.398,2004.6099853515625,2.12838906821356,2011,bn2,Live,5,81,Jeffrey Pine,Pinus jeffreyi
320430.8675,4092033.248,2001.6099853515625,0.0185353602183199,2011,bn2,Live,1,11,White Fir,Abies concolor
320431.7975,4092031.268,2001.27001953125,0.0425846982950281,2011,bn2,Live,1,15.4,White Fir,Abies concolor
320430.7275,4092027.128,2002.1099853515625,0.207572812854899,2011,bn2,Live,2,29.2,White Fir,Abies concolor
320422.9075,4092014.888,2005.4200439453125,3.51987296899742,2011,bn2,Live,5,99.6,Sugar Pine,Pinus lambertiana
320388.8475,4092068.968,2015.97998046875,0.0475348181535631,2011,bn2,Live,1,16.1,White Fir,Abies concolor
320388.5075,4092067.008,2016.0999755859375,0.529226343474255,2011,bn2,Live,3,42.6,White Fir,Abies concolor
320404.9975,4092032.738,2012.3499755859375,1.257596251714,2011,bn2,Live,4,60.4,White Fir,Abies concolor
320404.7675,4092032.508,2012.3499755859375,0.94393358204209,2011,bn2,Live,3,53.8,White Fir,Abies concolor
320398.6275,4092029.548,2014.280029296875,0.146619365263263,2011,bn2,Live,2,27.9,Incense Cedar,Calocedrus decurrens
320394.8875,4092031.748,2016.02001953125,0.374880530278305,2011,bn2,Live,3,42.3,Incense Cedar,Calocedrus decurrens
320394.7575,4092028.958,2016.1800537109375,0.053594575466039,2011,bn2,Live,1,16.9,White Fir,Abies concolor
320394.4975,4092027.818,2016.4300537109375,0.146954935227485,2011,bn2,Live,2,25.4,White Fir,Abies concolor
320393.5775,4092028.688,2016.5799560546875,0.0123592235329684,2011,bn2,Live,1,9.3,Incense Cedar,Calocedrus decurrens
320389.6575,4092026.368,2017.4000244140625,0.65209821481542,2011,bn2,Dead,3,52.8,White Fir,Abies concolor
320391.5075,4092025.998,2016.800048828125,0.104412335421798,2011,bn2,Live,2,24,Incense Cedar,Calocedrus decurrens
320383.5475,4092027.938,2019.530029296875,0.397238471399273,2011,bn2,Live,3,43.4,Incense Cedar,Calocedrus decurrens
320382.4275,4092028.128,2020.3599853515625,0.55170519585509,2011,bn2,Live,3,50.2,Incense Cedar,Calocedrus decurrens
320379.5875,4092026.538,2020.969970703125,0.0735482839439795,2011,bn2,Live,2,20.3,Jeffrey Pine,Pinus jeffreyi
320375.4275,4092026.038,2023.3199462890625,0.6840015959209,2011,bn2,Live,3,50.8,Jeffrey Pine,Pinus jeffreyi
320380.7075,4092015.448,2019.5400390625,0.878346145098375,2011,bn2,Live,3,56.3,Jeffrey Pine,Pinus jeffreyi
320394.4575,4092021.728,2015.8900146484375,0.122902815822062,2011,bn2,Live,2,25.8,Incense Cedar,Calocedrus decurrens
320401.6275,4092021.218,2013.4300537109375,0.233603734679643,2011,bn2,Live,2,34.3,Incense Cedar,Calocedrus decurrens
320405.0475,4092019.188,2012.6700439453125,0.507932656391935,2011,bn2,Live,3,41.9,White Fir,Abies concolor
320405.7375,4092018.738,2012.4100341796875,0.099509182917744,2011,bn2,Live,2,21.7,White Fir,Abies concolor
320405.1175,4092020.498,2012.6300048828125,0.06976393721608,2011,bn2,Live,1,18.8,White Fir,Abies concolor
320406.1275,4092015.498,2012.1600341796875,0.239560493970909,2011,bn2,Live,2,33,Sugar Pine,Pinus lambertiana
320374.5575,4092091.738,2017.0999755859375,0.00398916076081319,2011,bn2,Live,1,5.9,White Fir,Abies concolor
320374.6475,4092090.578,2017.1600341796875,0.254425699554566,2011,bn2,Live,2,31.7,White Fir,Abies concolor
320373.0075,4092089.208,2017.72998046875,0.380742339177979,2011,bn2,Live,2,37.3,White Fir,Abies concolor
320374.5675,4092086.598,2017.68994140625,4.27691458986747,2011,bn2,Live,6,107.9,Sugar Pine,Pinus lambertiana
320372.7175,4092087.568,2017.8599853515625,0.07637122254024,2011,bn2,Live,1,19.5,White Fir,Abies concolor
320372.1175,4092087.338,2018.239990234375,0.0202453905720777,2011,bn2,Live,1,11.4,White Fir,Abies concolor
320370.6775,4092089.158,2018.1300048828125,0.00468799644027534,2011,bn2,Live,1,6.3,White Fir,Abies concolor
320369.7175,4092088.208,2018.449951171875,0.346303668577164,2011,bn2,Live,2,35.9,White Fir,Abies concolor
320371.4175,4092083.668,2018.9100341796875,0.316054583469819,2011,bn2,Live,2,34.6,White Fir,Abies concolor
320371.4375,4092081.288,2019.3900146484375,0.225632248070086,2011,bn2,Live,2,30.2,White Fir,Abies concolor
320369.3175,4092069.458,2021.93994140625,0.0150119489400594,2011,bn2,Live,1,10.1,White Fir,Abies concolor
320362.3875,4092068.358,2024.030029296875,0.0165833304236341,2011,bn2,Live,1,10.6,Incense Cedar,Calocedrus decurrens
320361.8675,4092068.038,2024.030029296875,0.102950279780318,2011,bn2,Live,2,22,White Fir,Abies concolor
320357.8175,4092072.068,2024.0799560546875,2.17981714347107,2011,bn2,Live,4,75.4,White Fir,Abies concolor
320355.8075,4092072.358,2024.6800537109375,0.0235962930718235,2011,bn2,Live,1,12.4,Incense Cedar,Calocedrus decurrens
320355.9975,4092072.958,2024.449951171875,0.114477403410007,2011,bn2,Live,2,25,Incense Cedar,Calocedrus decurrens
320356.8775,4092066.758,2025.81005859375,0.132781754782019,2011,bn2,Live,2,26.7,Incense Cedar,Calocedrus decurrens
320363.0575,4092061.458,2025.52001953125,0.104412335421798,2011,bn2,Live,2,24,Incense Cedar,Calocedrus decurrens
320362.2175,4092060.478,2026.050048828125,0.0138458494258053,2011,bn2,Live,1,10.2,Sugar Pine,Pinus lambertiana
320354.9675,4092060.288,2028,0.367227321472722,2011,bn2,Dead,2,37.5,White Fir,Abies concolor
320357.6075,4092049.248,2029.6400146484375,0.018393818868735,2011,bn2,Live,1,11.1,Incense Cedar,Calocedrus decurrens
320357.6775,4092052.118,2029.0899658203125,0.129025336397959,2011,bn2,Live,2,24.1,White Fir,Abies concolor
320352.8675,4092047.488,2030.9599609375,0.689574225617115,2011,bn2,Live,3,47.4,White Fir,Abies concolor
320352.6975,4092045.648,2031.22998046875,0.254425699554566,2011,bn2,Live,2,31.7,White Fir,Abies concolor
320349.4075,4092046.138,2030.97998046875,0.343642850403455,2011,bn2,Live,3,40.7,Incense Cedar,Calocedrus decurrens
320352.8375,4092057.898,2029.02001953125,0.108244992588962,2011,bn2,Live,2,23.8,Sugar Pine,Pinus lambertiana
320350.7775,4092058.318,2029.239990234375,0.0093163820375554,2011,bn2,Live,1,8.2,Incense Cedar,Calocedrus decurrens
320350.2375,4092059.468,2029.06005859375,1.77467050618396,2011,bn2,Live,4,69.4,White Fir,Abies concolor
320343.7675,4092076.888,2026.3699951171875,0.0885389870422145,2011,bn2,Live,2,20.7,White Fir,Abies concolor
320343.8875,4092076.668,2026.3699951171875,0.170961060179667,2011,bn2,Live,2,27,White Fir,Abies concolor
320331.0975,4092068.588,2030.1400146484375,3.87641468392314,2011,bn2,Live,5,95.1,White Fir,Abies concolor
320325.6775,4092062.488,2030.0999755859375,0.0106837827700588,2011,bn2,Live,1,8.8,White Fir,Abies concolor
320344.7775,4092053.638,2030.2099609375,0.0318870764621336,2011,bn2,Live,1,13.7,White Fir,Abies concolor
320345.1675,4092048.008,2030.550048828125,8.90735160139915,2011,bn2,Live,6,133,White Fir,Abies concolor
320343.0475,4092045.698,2030.4300537109375,0.566054890753935,2011,bn2,Dead,3,49.9,N/A,N/A
320339.3375,4092046.298,2029.8299560546875,0.140760762899272,2011,bn2,Live,2,27.4,Incense Cedar,Calocedrus decurrens
320333.9375,4092049.918,2029.43994140625,0.171394544390933,2011,bn2,Live,2,29.9,Incense Cedar,Calocedrus decurrens
320331.2975,4092054.318,2029.52001953125,0.0373205972312314,2011,bn2,Live,1,14.6,White Fir,Abies concolor
320324.0275,4092038.928,2027.43994140625,0.0412916846047909,2011,bn2,Live,1,15.9,Incense Cedar,Calocedrus decurrens
320323.1975,4092038.118,2027.1700439453125,1.74941428444355,2011,bn2,Live,4,69,White Fir,Abies concolor
320321.8075,4092042.278,2027.239990234375,0.0153816699309179,2011,bn2,Live,1,10.2,White Fir,Abies concolor
320317.6775,4092036.628,2026.1400146484375,0.0253433036943794,2011,bn2,Live,1,12.8,Incense Cedar,Calocedrus decurrens
320317.0375,4092031.048,2025.5400390625,0.0249212731644552,2011,bn2,Live,1,12.4,White Fir,Abies concolor
320317.1775,4092030.158,2025.469970703125,0.242923288814865,2011,bn2,Live,2,34.9,Incense Cedar,Calocedrus decurrens
320317.1475,4092029.508,2025.469970703125,0.00870807272784935,2011,bn2,Live,1,8.1,White Fir,Abies concolor
320315.3275,4092031.018,2025.0400390625,0.0249000260774309,2011,bn2,Live,1,12.7,Incense Cedar,Calocedrus decurrens
320314.2075,4092029.288,2024.739990234375,0.0139021907752988,2011,bn2,Live,1,9.8,Incense Cedar,Calocedrus decurrens
320313.9075,4092029.328,2024.739990234375,0.0602205840120345,2011,bn2,Live,1,18.8,Incense Cedar,Calocedrus decurrens
320311.1375,4092027.478,2023.81005859375,0.23500102928576,2011,bn2,Live,2,30.7,White Fir,Abies concolor
320309.2875,4092026.578,2023.4300537109375,0.130355279701427,2011,bn2,Live,2,24.2,White Fir,Abies concolor
320307.5175,4092025.668,2023.2900390625,0.011922504537805,2011,bn2,Live,1,9.2,White Fir,Abies concolor
320306.7175,4092026.408,2023.3399658203125,0.0823209155024605,2011,bn2,Live,2,20.1,White Fir,Abies concolor
320307.8675,4092026.898,2023.449951171875,0.508062548630445,2011,bn2,Live,3,48.4,Incense Cedar,Calocedrus decurrens
320307.7375,4092026.808,2023.449951171875,0.0285689477300651,2011,bn2,Live,1,13.5,Incense Cedar,Calocedrus decurrens
320311.6875,4092032.518,2024.8900146484375,0.128338555547533,2011,bn2,Live,2,26.3,Incense Cedar,Calocedrus decurrens
320311.4575,4092032.698,2024.7099609375,0.0356735574084665,2011,bn2,Live,1,14.9,Incense Cedar,Calocedrus decurrens
320311.0275,4092032.788,2024.7099609375,0.0227487981346164,2011,bn2,Live,1,12.2,Incense Cedar,Calocedrus decurrens
320310.5275,4092034.828,2025.0799560546875,0.133039633892353,2011,bn2,Live,2,24.4,White Fir,Abies concolor
320309.0275,4092033.468,2024.5999755859375,0.0059589186271975,2011,bn2,Live,1,7.2,Sugar Pine,Pinus lambertiana
320308.6475,4092034.298,2024.8199462890625,0.0280949343418733,2011,bn2,Live,1,13.4,Incense Cedar,Calocedrus decurrens
320308.7075,4092034.378,2024.8199462890625,0.057372433899426,2011,bn2,Live,1,18.4,Incense Cedar,Calocedrus decurrens
320307.3775,4092034.688,2025.300048828125,0.493041469937342,2011,bn2,Live,3,41.4,White Fir,Abies concolor
320307.5975,4092033.228,2024.6600341796875,0.0975236820846,2011,bn2,Live,2,22.8,Sugar Pine,Pinus lambertiana
320308.3075,4092033.078,2024.6600341796875,0.61968340868548,2011,bn2,Live,3,45.4,White Fir,Abies concolor
320308.7675,4092032.578,2024.5999755859375,0.0201184934199928,2011,bn2,Live,1,11.9,Sugar Pine,Pinus lambertiana
320313.8275,4092051.778,2029.3800048828125,0.0823209155024605,2011,bn2,Live,2,20.1,White Fir,Abies concolor
320314.0375,4092052.188,2029.3800048828125,0.278961421812194,2011,bn2,Live,2,32.9,White Fir,Abies concolor
320318.8075,4092053.278,2029.280029296875,1.1083671336044,2011,bn2,Live,3,57.4,White Fir,Abies concolor
320324.8975,4092048.298,2028.300048828125,0.0100946273035176,2011,bn2,Live,1,8.6,White Fir,Abies concolor
320325.9375,4092048.968,2028.449951171875,1.66881896851167,2011,bn2,Live,4,67.7,White Fir,Abies concolor
320320.9075,4092082.408,2031.0899658203125,0.0065331584095478,2011,bn2,Live,1,7,Incense Cedar,Calocedrus decurrens
320359.4075,4091999.328,2023.739990234375,0.0985662374307945,2011,bn2,Live,2,22.9,Jeffrey Pine,Pinus jeffreyi
320362.1075,4091998.168,2023.3699951171875,0.0111972633713459,2011,bn2,Live,1,8.9,Incense Cedar,Calocedrus decurrens
320360.4275,4091990.888,2022.1700439453125,2.10882640534542,2011,bn2,Live,4,74.4,White Fir,Abies concolor
320365.9475,4091984.618,2020.1300048828125,0.0262429619091629,2011,bn2,Live,1,13,Incense Cedar,Calocedrus decurrens
320366.8575,4091985.128,2020.0400390625,0.184595012832362,2011,bn2,Live,2,30.9,Incense Cedar,Calocedrus decurrens
320364.6175,4091978.948,2019.18994140625,0.153825917593552,2011,bn2,Live,2,28.5,Incense Cedar,Calocedrus decurrens
320359.0775,4091984.628,2021.0899658203125,0.863433350494085,2011,bn2,Live,3,51.9,White Fir,Abies concolor
320357.1675,4091981.528,2020.6600341796875,0.457428541043178,2011,bn2,Live,3,46.2,Incense Cedar,Calocedrus decurrens
320350.1075,4091978.408,2020.56005859375,0.0114817637013252,2011,bn2,Live,1,9,Incense Cedar,Calocedrus decurrens
320350.4975,4091979.698,2020.969970703125,0.98356862244183,2011,bn2,Live,3,54.7,White Fir,Abies concolor
320348.7975,4091982.068,2021.4000244140625,0.0145478201654634,2011,bn2,Live,1,10,Incense Cedar,Calocedrus decurrens
320347.0675,4091982.608,2021.550048828125,0.250466980694391,2011,bn2,Live,2,31.5,White Fir,Abies concolor
320345.3475,4091983.148,2021.6500244140625,0.557374661523515,2011,bn2,Live,3,43.5,White Fir,Abies concolor
320346.4775,4091985.598,2022.1199951171875,0.0176570712767571,2011,bn2,Live,1,10.9,Incense Cedar,Calocedrus decurrens
320348.5975,4091989.458,2022.510009765625,3.11732823185311,2011,bn2,Live,5,87.1,White Fir,Abies concolor
320349.6375,4091989.678,2022.6600341796875,1.59642866867195,2011,bn2,Dead,4,66.5,White Fir,Abies concolor
320350.1175,4091990.028,2022.6600341796875,0.294237836848915,2011,bn2,Dead,2,34.3,White Fir,Abies concolor
320356.4975,4091990.078,2022.3499755859375,0.0285689477300651,2011,bn2,Live,1,13.5,Incense Cedar,Calocedrus decurrens
320355.9875,4091992.058,2022.75,4.81638366874035,2011,bn2,Live,6,103.8,White Fir,Abies concolor
320354.6275,4091994.398,2023.06005859375,0.325186417264154,2011,bn2,Live,2,35,White Fir,Abies concolor
320353.2575,4091994.678,2023.3199462890625,1.54338911924942,2011,bn2,Live,4,65.6,White Fir,Abies concolor
320352.9275,4091993.018,2023.0400390625,1.53756178957624,2011,bn2,Live,4,65.5,White Fir,Abies concolor
